GYR_X,GYR_Y,GYR_Z
-0.36462003,0.031891353,0.27517113
-0.47221175,0.19913787,0.34547856
-0.5904561,0.29075062,0.34228277
-0.7161573,0.3237738,0.3476091
-0.8929912,0.20979051,0.40193757
-0.99845237,0.4761066,0.2911501
-0.453037,0.44947502,0.12070777
0.55150735,-1.0099373,-0.17117468
1.1597733,-1.7183381,-0.5557351
1.3291504,-1.693837,-0.33309487
1.3738915,-1.399824,-0.11791146
1.3110409,-1.5319169,0.081292994
0.88280463,-1.4584136,0.023768712
0.06468152,-1.3327124,-0.11791146
-0.8620985,-0.9034108,-0.25000423
-1.730289,0.045739792,-0.049734533
-2.2533338,0.66998476,0.082358256
-2.19794,-0.0032623722,0.22510369
-1.6930047,-0.5614609,0.4850282
-0.9856692,0.23216106,0.25386584
-0.13239239,0.7360311,0.34654385
0.6761433,0.44947502,0.15479624
1.4196979,0.5560014,-0.07103982
1.948069,1.1163305,0.0930109
1.9693743,0.7520101,0.13029516
1.0234195,-0.5028714,0.09088037
-0.48499492,-1.2453607,-0.1914147
-1.6919395,0.62524366,-0.12430304
-2.2725086,1.5456321,0.23895213
-2.5558689,0.75946695,0.3124554
-2.3289676,0.2460095,0.38489336
-1.194461,-0.23975107,0.6107294
0.03165833,-0.32816803,0.36039227
1.0734869,0.10326407,0.14201306
1.9161111,0.22470422,0.11538146
2.3741748,-0.29407957,0.25280055
2.1217072,-1.0589395,0.10366354
1.0276805,-1.178249,-0.20526314
-0.5734119,-0.6722484,-0.12004199
-1.931624,0.5357614,0.21125525
-2.6038058,0.5240435,0.32736906
-2.9809096,0.078762986,0.488224
-2.7028754,-0.07356983,0.85787076
-1.5662383,-0.714859,0.8301739
-0.18352509,-0.67757475,0.49887666
1.1906661,-0.07889615,0.05892244
2.3081284,0.5847636,-0.09021458
2.7715185,0.6572016,-0.04653874
2.133425,-0.565722,-0.17437047
0.18931746,-1.3518871,-0.510994
-1.9294934,0.37171072,-0.052930325
-2.9276462,1.4401709,0.13455622
-3.2259202,0.58902466,0.22616896
-2.592088,0.23855266,0.49887666
-1.2743559,-0.026698189,0.7151253
0.35123765,0.3269696,0.61285996
1.9256985,1.0854379,0.2847585
3.0623357,1.1237874,0.14733939
3.329717,0.44627923,0.22723421
2.1067934,-1.9473699,-0.26704848
-0.3475758,-1.6799886,-0.46944872
-2.1510684,0.83403546,-0.20206735
-2.6613302,0.53256565,-0.16904415
-2.475974,0.09900301,0.46265766
-1.0218881,0.6327005,1.3116734
0.60264003,0.9022124,1.3361745
1.9427427,0.7967512,0.6448179
2.9888325,0.06917561,0.16012256
3.0729883,-1.6842496,-0.34268224
1.8980016,-3.143662,-0.8849018
-0.30389997,-1.173988,-0.7996807
-2.254399,0.87877655,-0.6622616
-3.107676,0.9203219,-0.7943544
-3.0821097,-0.26744795,-1.1437612
-2.7103324,0.13309148,-1.4750583
-2.1904833,1.7757292,-1.3898371
-1.6525247,1.7661419,-1.2683971
-1.1699599,0.68489844,-1.2662665
-0.80457425,0.06171876,-1.1064769
-0.5893908,-0.102331966,-0.7581354
-0.4796686,0.3994076,-0.34481278
-0.40936115,1.1205916,-0.013515542
-0.3358579,1.4731941,0.22829948
-0.24531043,1.279316,0.37317544
-0.19630826,0.9181914,0.43069974
-0.16115454,0.7743807,0.47544083
-0.14304504,0.8532102,0.52018195
-0.16861139,0.9224524,0.5276388
-0.20483038,0.8084691,0.46904925
-0.25702834,0.6188521,0.38276282
-0.33159685,0.52297825,0.26025742
-0.41149166,0.63802683,0.13881727
-0.44558012,0.72324795,0.10366354
-0.42107907,0.6060689,0.13455622
-0.40723062,0.28116322,0.2006026
-0.33372736,0.058522966,0.2847585
-0.07593338,-0.023502396,0.3145859
0.28838706,-0.2120542,0.21551631
0.7304718,-0.30899325,0.040812943
1.4356768,-0.43575972,-0.10619355
2.321977,-0.79688436,-0.09447564
2.7427564,-0.6647916,0.10366354
2.2751052,-0.26744795,0.3870239
0.6196843,-1.0791794,0.36039227
-1.3744907,-1.7236644,0.24321319
-2.3641214,-1.9505657,0.51379037
-2.644286,-1.9367173,0.70873374
-1.766508,-1.6799886,0.746018
0.20849222,-0.93217295,0.91219926
2.2271683,-0.33242908,0.6522747
3.7153428,-0.64135575,0.41259024
4.5068345,-1.4562831,0.13881727
3.7281258,-1.5532221,0.123903565
1.299323,-1.2645354,0.32843435
-1.4543855,-0.008588694,0.06637929
-3.0948927,-0.058656123,-0.32563803
-3.6019588,-0.8650613,-0.23828633
-2.833903,-0.23335949,0.02589924
-0.64265406,1.057741,0.15373097
1.7797573,1.645767,0.13881727
3.58325,0.23535685,-0.08488826
4.2746067,-2.2967768,-0.57917094
3.2178643,-2.5833328,-0.6548047
0.95311207,-1.890911,-0.08808405
-1.2775517,-0.025632925,0.1228383
-2.3002055,0.5719804,0.11431619
-2.2426813,-0.13535516,0.28582376
-1.7963355,0.26624954,0.32204276
-0.7939216,0.7743807,0.26558372
0.48546097,1.8449714,0.33056486
1.4527211,2.8282106,-0.14454307
1.8852184,3.1105056,0.007789746
1.7659088,2.7110314,0.5073988
1.2258197,1.8289925,0.4466787
0.5547032,1.851363,0.33908698
-0.07380285,2.8399284,0.32843435
-0.5968477,3.8391464,-0.025233451
-0.9345365,4.3099933,-0.28622323
-1.0868694,4.2343597,-0.44068658
-0.92388386,4.533699,-0.9317735
-0.5712813,5.622399,-1.1778495
-0.29218206,6.5385265,-0.9679925
-0.2463757,6.5332003,-0.57917094
-0.36994636,5.6277256,-0.24041687
-0.47753808,4.0703087,-0.10832407
-0.5638245,2.814362,0.062118232
-0.54145396,2.1027653,0.56705356
-0.3209442,1.2537496,1.0133994
0.07320364,-0.102331966,0.7151253
0.3917177,-1.0557436,0.22403842
0.3714777,-1.2592092,0.11005513
0.23938489,-0.9247161,-0.18289259
-0.040779654,0.25559688,-0.35440016
-0.26341993,0.96719354,-0.16265257
-0.36462003,0.80527335,0.113250926
-0.28685573,0.46864977,0.081292994
-0.03545333,-0.18542258,0.123903565
0.3523029,-0.9098024,0.07596667
0.7262107,-1.3039502,0.07277088
0.8412593,-1.5510916,0.23682159
0.60796636,-2.1689448,0.22936475
0.65057695,-4.1886864,-0.16052203
0.9872005,-5.8611517,-0.27983165
1.2684304,-6.9551783,0.24001738
1.5443338,-8.179167,0.5787715
1.782953,-8.911003,0.64162207
1.8202373,-7.7189727,0.4733103
1.5858791,-5.3849783,0.45626608
1.2577777,-3.191599,0.5478788
0.9456552,-1.9026289,0.5276388
0.7038402,-0.9279119,0.32843435
0.42900196,-0.07996141,-0.07530088
0.19464378,0.7520101,-0.20206735
0.085986815,1.2420317,-0.07210509
-0.0024301345,0.91073453,-0.25533056
-0.41894853,0.15972309,-0.34268224
-1.0506504,-0.2301637,-0.19887155
-1.343598,-0.095940374,0.062118232
-1.1891347,-0.51565456,0.44454816
-0.86103326,-1.1558784,0.038682416
0.057224672,-0.36864808,-0.4428171
1.0511163,-0.25040373,-0.14773886
1.6604476,-0.79688436,-0.21698105
1.9821575,-1.2730576,-0.14773886
2.0716398,-1.3444303,0.18568891
1.5997275,-0.87784445,0.1558615
0.546181,-0.12257199,0.24321319
-0.7087005,-0.10339723,0.2762364
-1.7452028,-0.15133412,0.07596667
-2.331098,-0.34201646,0.17610152
-2.544151,-0.585962,0.4072639
-2.024302,-0.791558,0.54468304
-0.67567724,-1.2038153,0.40513337
0.73473287,-1.254948,-0.081692465
1.7360814,-0.85121286,-0.48436242
2.3613915,-0.1758352,-0.48542768
2.2761705,0.35573173,-0.24680845
1.1757523,-0.042677157,-0.24361266
-0.43279696,-0.17476994,-0.37250966
-1.5864784,0.17357153,-0.25000423
-2.1510684,0.5155214,0.06424876
-2.250138,0.6263089,0.20166788
-1.601392,0.46651924,0.31032485
-0.3390537,-0.13642043,0.1228383
0.8114319,-0.21631525,-0.25959164
1.5294201,0.05532717,-0.35120437
1.9874839,0.40686443,-0.14560834
2.1792314,0.58902466,0.031225564
1.8127805,-0.03202451,-0.007123956
0.72940654,-1.2538828,-0.36718333
-0.783269,-0.79475385,-0.583432
-1.8069881,1.2154001,-0.21485052
-2.1990054,1.8971694,0.29221535
-2.285292,1.3123392,0.42750394
-1.9710388,0.5634583,0.5702494
-1.4661034,0.048935585,0.69382006
-0.7640942,0.009520801,0.5723799
0.16162059,0.51445615,0.33695644
0.89878356,1.0630673,0.14733939
1.2002534,0.743488,0.030160299
1.226885,0.40579918,-0.010319749
0.9584384,0.79781646,0.050400324
0.376804,1.3837119,0.09194563
-0.34118423,1.5424364,0.050400324
-0.9707555,1.3453624,0.0024634239
-1.3926002,1.0833074,0.02802977
-1.4511898,1.0609368,-7.323693E-4
-1.138002,1.0833074,-0.022037657
-0.8056395,0.87984186,-0.18289259
-0.42320958,0.45160553,-0.3235075
-0.050367035,-0.17050889,-0.38848862
0.19464378,-0.38675755,-0.40872866
0.40130508,-0.04587295,-0.38529283
0.61222744,0.52617407,-0.35226962
0.7421897,0.66678894,-0.25959164
0.7485813,0.13309148,-0.10938934
0.67507803,-0.5550693,-0.07210509
0.60796636,-1.2922323,-0.047604006
0.59624845,-1.5841148,-0.08914932
0.6814696,-1.1675963,-0.140282
0.8369982,-0.6179199,-0.09447564
0.9222194,-0.3494733,-0.018841865
0.908371,-0.39527968,0.010985539
0.89878356,-0.6402905,-0.016711336
0.9307415,-0.69781476,-0.15626098
0.912632,-0.5902231,-0.13282515
0.7102318,-0.112984605,0.039747678
0.42367563,0.34614435,0.17929731
0.12007528,1.0066082,0.2187121
-0.07273759,1.6851817,0.11751198
-0.25063676,1.4337794,0.26558372
-0.50736547,0.7456185,0.16544887
-0.60430455,0.3248391,-0.055060856
-0.3752727,-0.42084602,0.08981511
-0.07593338,-0.86080027,0.11751198
-0.0141480435,-0.6466821,-0.10512828
-0.031192275,-0.38143125,-0.11578093
-0.08765129,-0.10446249,-0.10406302
-0.16008927,-0.115115136,-0.19034944
-0.13132714,-0.45493448,-0.3767707
-0.1142829,-0.6914232,-0.6015415
-0.21548302,-0.8384297,-0.5578657
-0.33692315,-0.82458127,-0.3746402
-0.4466454,-0.7617307,-0.21591578
-0.38166428,-1.0685267,-0.18502311
-0.23572305,-0.80647177,-0.2574611
-0.159024,0.27796742,-0.29474536
-0.251702,0.96080196,0.040812943
-0.49032125,0.98423773,0.21551631
-0.6884604,0.89049447,0.18994996
-0.66928566,0.9192566,0.21551631
-0.42320958,0.9948904,0.21445104
-0.10576078,1.0247178,0.123903565
0.14990267,0.928844,-0.0625177
0.36295557,0.66678894,-0.031625036
0.5845306,0.005259743,0.1079246
0.7560381,-0.38462704,0.051465586
0.85830355,-0.0064581656,0.081292994
0.8732172,0.32910013,0.26877952
0.7443202,0.54747933,0.2847585
0.5845306,0.8713197,0.2336258
0.40450087,1.2920991,0.10685934
0.13818477,1.4146045,-0.04440821
-0.08871655,1.5435016,-0.020972393
-0.195243,1.521131,-0.12430304
-0.22400513,1.2079433,-0.12536831
-0.26235464,0.70513844,-0.1701094
-0.31987894,0.20552945,-0.3565307
-0.27194205,0.21724737,-0.44707817
-0.24744095,0.54747933,-0.46731818
-0.29857364,0.5879594,-0.37250966
-0.3720769,0.3844939,-0.3682486
-0.39125165,0.356797,-0.40766338
-0.3177484,0.5900899,-0.34481278
-0.24957149,0.9075387,-0.20419787
-0.19630826,1.0428272,-0.028429244
-0.1622198,0.94908404,0.094076164
-0.16008927,0.6731805,0.26451847
-0.18352509,0.31951275,0.49355033
-0.24424516,-0.020306604,0.7311043
-0.32520527,-0.49328402,0.9601361
-0.4285359,-1.10155,1.040031
-0.5222792,-1.3401692,0.9803762
-0.60856557,-0.77451384,0.95054877
-0.6810036,0.07663246,1.0208563
-0.7332015,0.69022477,1.0070078
-0.7758121,0.90647346,0.89835083
-0.80777,0.8510797,0.8120644
-0.80777,0.6998122,0.7332348
-0.77048576,0.57730675,0.6469484
-0.70337415,0.48675928,0.58303255
-0.6032393,0.44521394,0.52870405
-0.47860333,0.3994076,0.45946187
-0.3742074,0.41006023,0.42963445
-0.2964431,0.4345613,0.42963445
-0.21548302,0.36425385,0.4285692
-0.11321764,0.19594207,0.37317544
-0.015213308,0.065979816,0.26771426
0.062551,0.016977651,0.1888847
0.12114054,0.008455536,0.15692677
0.15416373,0.01910818,0.16012256
0.17120796,0.0020639498,0.16864468
0.20103537,0.11285145,0.12709936
0.21914487,0.3482749,0.065314025
0.21168801,0.4942161,0.08661931
0.18612167,0.49208558,0.10685934
0.14990267,0.39088547,0.12709936
0.11581422,0.28009796,0.19101523
0.0923784,0.22470422,0.266649
0.07320364,0.25985795,0.35506594
0.062551,0.32803488,0.452005
0.06361626,0.37597176,0.52231246
0.07320364,0.3663844,0.55533564
0.09450893,0.33336118,0.55640095
0.1285974,0.300338,0.5073988
0.16162059,0.2758369,0.44241762
0.19677432,0.24387898,0.38808915
0.22660172,0.17996311,0.34334803
0.2511028,0.11391672,0.31884697
0.26814702,0.10113354,0.31991223
0.27986494,0.1533315,0.33695644
0.29051757,0.24174845,0.3657186
0.29158285,0.3269696,0.3923502
0.28732178,0.37597176,0.4104597
0.29051757,0.37171072,0.42430815
0.29690918,0.3248391,0.431765
0.30010498,0.25666216,0.43389553
0.2990397,0.19700734,0.4253734
0.29158285,0.16185361,0.4072639
0.2809302,0.16291888,0.39341548
0.26495123,0.1948768,0.3902197
0.24897227,0.25133583,0.39128494
0.23192804,0.33975276,0.39128494
0.22127539,0.4196476,0.39341548
0.22340593,0.4622582,0.38276282
0.22873224,0.43562657,0.3625228
0.23405857,0.34934014,0.34121752
0.23938489,0.24387898,0.30499852
0.25003752,0.15865782,0.26238793
0.26069018,0.12456936,0.22403842
0.26814702,0.12563463,0.20273313
0.26282072,0.12563463,0.19527629
0.24364595,0.10645986,0.2006026
0.21914487,0.079828255,0.20166788
0.19038273,0.05532717,0.18675417
0.15735953,0.041478734,0.15373097
0.11901001,0.028695561,0.11005513
0.08066049,0.012716594,0.063183494
0.04231097,9.986854E-4,0.026964506
0.0039614523,0.013781859,0.0067244815
-0.03225754,0.05000085,3.3289514E-4
-0.065280735,0.079828255,-0.0017976337
-0.10363025,0.092611425,-0.023102922
-0.1473061,0.090480894,-0.045473475
-0.19098194,0.08515458,-0.066778764
-0.23252726,0.093676694,-0.08808405
-0.26874623,0.108590394,-0.10512828
-0.29537785,0.14693992,-0.110454604
-0.30816102,0.21511683,-0.10299776
-0.30496523,0.28009796,-0.09021458
-0.28365993,0.27264112,-0.10938934
-0.2431799,0.15865782,-0.16797888
-0.18991667,-0.043742422,-0.25639585
-0.12706608,-0.26744795,-0.34055173
-0.06847653,-0.4666524,-0.38529283
-0.02799648,-0.6264421,-0.39274967
7.656588E-4,-0.6882274,-0.3916844
0.023136212,-0.65094316,-0.38422757
0.028462535,-0.62324625,-0.3767707
0.009287775,-0.61685467,-0.39594546
-0.036518596,-0.6104631,-0.41085917
-0.10043446,-0.58063567,-0.40553287
-0.16967665,-0.4783703,-0.39701074
-0.23572305,-0.27810058,-0.3714444
-0.28365993,-0.04906874,-0.305398
-0.31348735,0.121373564,-0.24680845
-0.33479264,0.17357153,-0.2063284
-0.3326621,0.13096094,-0.18395784
-0.30496523,0.06171876,-0.18928418
-0.26661572,-6.657903E-5,-0.18076205
-0.23359251,-0.061851915,-0.1434778
-0.2101567,-0.115115136,-0.10512828
-0.18778615,-0.15133412,-0.079561934
-0.15476295,-0.1492036,-0.06145244
-0.11854396,-0.12896357,-0.038016625
-0.094042875,-0.10978881,-0.010319749
-0.07593338,-0.10872355,0.022703448
-0.064215474,-0.12470252,0.055726644
-0.061019678,-0.15239939,0.095141426
-0.062084943,-0.179031,0.12816462
-0.07273759,-0.18542258,0.14201306
-0.08978182,-0.15666045,0.14307833
-0.110021845,-0.12257199,0.14307833
-0.13452293,-0.07889615,0.13988253
-0.15795875,-0.039481364,0.13562147
-0.17393771,-0.0043276367,0.13668674
-0.1803293,0.012716594,0.13455622
-0.17819877,0.009520801,0.12709936
-0.16328506,-0.010719223,0.10685934
-0.13665345,-0.037350833,0.07064035
-0.09723867,-0.07463509,0.021638183
-0.051432297,-0.12257199,-0.030559773
-0.01095225,-0.18861838,-0.07636614
0.022070948,-0.26744795,-0.11578093
0.0444415,-0.3430817,-0.13921675
0.047637295,-0.39634496,-0.14773886
0.03272359,-0.400606,-0.12643357
-2.9960563E-4,-0.32177645,-0.07530088
-0.04184492,-0.1673131,-0.023102922
-0.081259705,0.007390272,0.026964506
-0.108956575,0.13628727,0.054661382
-0.11854396,0.19913787,0.04720453
-0.124935545,0.18741997,0.026964506
-0.13132714,0.13096094,0.012050804
-0.13026187,0.08302405,0.0024634239
-0.124935545,0.07024087,0.0035286883
-0.1142829,0.077697724,0.015246597
-0.09723867,0.08408931,0.021638183
-0.08765129,0.08408931,0.02589924
-0.08552076,0.077697724,0.024833977
-0.08552076,0.0723714,0.014181333
-0.0844555,0.07343667,0.009920275
-0.08232497,0.08621984,-7.323693E-4
-0.079129174,0.10113354,-0.020972393
-0.078063905,0.1053946,-0.03908189
-0.07699864,0.09580722,-0.057191383
-0.067411266,0.06917561,-0.08808405
-0.04930177,0.027630296,-0.1285641
-0.024800688,-0.02456766,-0.17543574
-0.0024301345,-0.08848353,-0.22017685
0.010353039,-0.15346466,-0.2638527
0.018875154,-0.21738052,-0.31178957
0.022070948,-0.287688,-0.361857
0.01994042,-0.364387,-0.4012718
0.00822251,-0.4240418,-0.42896867
-0.0141480435,-0.43256393,-0.4492087
-0.04504071,-0.40806285,-0.454535
-0.0844555,-0.37184387,-0.4374908
-0.1260008,-0.33988592,-0.39701074
-0.15156716,-0.32071117,-0.33948645
-0.14517556,-0.33455962,-0.2840927
-0.12706608,-0.39527968,-0.2393516
-0.11960922,-0.46558714,-0.19461049
-0.11641343,-0.48369664,-0.15093465
-0.08765129,-0.47517452,-0.10193249
0.035919383,-0.45706502,-0.048669267
0.2063617,-0.48263136,-0.012450278
0.3704124,-0.65307367,-0.035886094
0.52274525,-0.9843709,-0.10086723
0.6164885,-1.3518871,-0.12962936
0.66868645,-1.653357,-0.16265257
0.7890613,-2.0091553,-0.20206735
0.94139415,-2.3713453,-0.2808969
0.9903963,-2.4618926,-0.4374908
0.9626994,-2.2605577,-0.603672
0.912632,-1.8536267,-0.7155248
0.8252803,-1.2996892,-0.7336343
0.6612296,-0.7990149,-0.7293732
0.4758736,-0.41658497,-0.7112637
0.32034498,-0.30260167,-0.63349944
0.20742697,-0.4485429,-0.5536046
0.112618424,-0.6765095,-0.44707817
0.03698465,-0.8096675,-0.33096436
-0.048236504,-0.9460214,-0.24574319
-0.16435033,-0.8916929,-0.18395784
-0.28152943,-0.714859,-0.140282
-0.36355478,-0.6136589,-0.08914932
-0.3987085,-0.20779315,-0.043342948
-0.44344962,0.61991733,0.02802977
-0.49671283,0.8872987,0.0930109
-0.52973604,0.96080196,0.040812943
-0.5148223,1.1877033,-0.04653874
-0.48925596,1.2324444,-0.00818922
-0.44344962,1.1365706,-0.034820832
-0.32200947,0.95121455,-0.22550316
-0.09723867,0.34294856,-0.25106952
0.14990267,-0.17157415,-0.27663586
0.31927973,-0.010719223,-0.3916844
0.413023,0.43030024,-0.31924644
0.40237033,0.8468186,-0.2276337
0.32780182,0.9725198,-0.14880413
0.23512383,0.93097454,-0.08488826
0.16481638,0.9075387,0.010985539
0.11581422,0.80740386,0.18781944
0.057224672,0.687029,0.3444133
-0.0045606634,0.66678894,0.45626608
-0.048236504,0.6689195,0.56705356
-0.051432297,0.56771934,0.63096946
-0.02799648,0.39514652,0.62138206
0.0018309233,0.15013571,0.60540307
0.023136212,-0.09061406,0.6149905
0.028462535,-0.20246682,0.63096946
0.023136212,-0.24614266,0.62564313
0.016744625,-0.25679532,0.5787715
7.656588E-4,-0.27064374,0.50846404
-0.018409101,-0.2695785,0.43283024
-0.04184492,-0.26425216,0.37637123
-0.062084943,-0.24720792,0.31565118
-0.07699864,-0.22590263,0.24534371
-0.091912344,-0.23655528,0.1888847
-0.107891314,-0.3047322,0.13775201
-0.12173975,-0.5007409,0.057857174
-0.13984925,-0.7361643,-0.031625036
-0.17926402,-0.9982194,-0.12536831
-0.23359251,-1.049352,-0.34800857
-0.2911168,-0.8224507,-0.59301937
-0.40510008,-0.5912883,-0.78263646
-0.6277404,-0.51352406,-0.9946241
-0.8897954,-0.40167126,-1.1608053
-1.113501,-0.15985624,-1.2108728
-1.2498548,0.13415673,-1.2183297
-1.2392021,0.065979816,-1.191698
-1.1305451,-0.21951105,-1.1405653
-0.9632986,-0.3409512,-1.0457568
-0.73959315,-0.2088584,-0.8912934
-0.50523496,0.034021884,-0.6303036
-0.28579047,0.36212334,-0.38529283
-0.10256499,0.46545398,0.007789746
-0.31029156,0.16185361,0.43922183
-0.9430586,-0.18542258,0.48289767
-1.452255,-0.3675828,0.25599635
-1.4991267,0.24920529,0.1441436
-1.6823522,0.2012684,0.27836692
-2.0871527,-0.3974102,0.25386584
-1.8250976,-0.27916586,0.3326954
-0.5776729,-0.6275073,0.5073988
0.5834653,-1.3220598,0.18036258
1.2364724,-1.286906,-0.10406302
2.0109196,-0.5529388,0.38276282
2.4977455,0.1053946,0.70873374
2.0258334,-0.2749048,0.8344349
0.34484607,-1.9058247,0.18142785
-1.5822173,-1.1601396,-0.20206735
-2.6389596,-0.400606,-0.18715364
-3.1353729,-0.18861838,-0.13708621
-3.014998,-0.49008822,0.12816462
-1.6141752,-0.14813833,0.35613123
0.35762924,0.27370638,0.761997
1.6572518,0.7466838,0.48609346
2.418916,0.8691892,0.82804334
2.7512784,0.30779484,0.87811077
2.024768,0.0031292143,0.8717192
-0.079129174,-0.8810403,0.3113901
-2.0903485,-0.11191934,-0.3384212
-2.7998145,-0.38356176,-0.55466986
-3.055478,-0.8970192,-0.619651
-3.027781,-0.3111238,-0.46731818
-1.750529,0.4196476,0.061052967
0.42687142,0.9192566,0.7236474
2.1664484,0.34294856,0.4253734
3.1230557,-0.83736444,0.49994192
3.4490266,-1.9633489,-0.067844026
2.789628,-1.6139421,-0.03908189
0.64205486,-1.3391039,-0.28302744
-1.7814218,0.42923498,-0.7315038
-2.9436252,0.0041944785,-0.6345647
-3.2333772,-0.79475385,-0.5205814
-2.926581,-0.28236166,-0.24041687
-1.3904697,1.1024821,0.15053518
0.6921223,1.7363144,0.7215169
2.242082,0.8670587,0.30499852
3.2263863,-0.47943556,0.31671643
3.4053507,-1.3305819,-0.23082949
2.4348948,-0.99289304,0.029095035
-0.09510814,-0.86080027,-0.23828633
-2.3886225,0.75307536,-0.6611963
-3.3271203,-0.0064581656,-0.7006111
-3.4837143,-0.8384297,-0.60899836
-2.830707,0.12989569,-0.110454604
-1.1039135,1.3858424,0.6448179
0.92328465,2.0761337,0.96546245
2.479636,0.86173236,0.467984
3.406416,-0.12257199,0.4221776
3.5129426,-0.87145287,0.069575086
2.1419473,-1.0525478,0.1409478
-0.67567724,-0.85121286,-0.34587803
-2.7241807,0.7520101,-0.57064885
-3.361209,-0.400606,-0.58236676
-3.2834446,-0.8096675,-0.2755706
-2.112719,0.28435904,0.5031377
0.2031659,1.2249875,1.0709237
2.008789,1.1418968,0.60114205
3.2018852,0.320578,0.47970188
3.648231,-0.75640434,0.17716679
2.4807012,-0.67970526,-0.0060586915
-0.22933146,-0.91406345,-0.2212421
-2.4813004,0.7093995,-0.5940847
-3.313272,0.013781859,-0.5653225
-3.2621393,-0.75640434,-0.35226962
-2.383296,0.15865782,0.3113901
-0.23785357,1.2111391,1.0954248
1.6497949,1.0172609,0.87278444
2.894024,-0.16837835,0.3625228
3.659949,-1.3114071,0.048269793
3.3148034,-1.254948,-0.16904415
1.484679,-0.8586697,-0.04014715
-1.2807474,0.065979816,-0.42151183
-2.9233851,0.4345613,-0.4939498
-3.394232,-0.67864,-0.5568004
-3.3111415,-0.6200505,-0.4971456
-2.164917,0.7562712,0.019507654
0.08811734,1.6191354,0.84615284
1.9491343,1.218596,0.5436177
3.3179991,-0.4240418,0.35187015
3.8900461,-2.1604228,-0.05399559
3.1422305,-1.8376477,-0.20739366
0.5834653,-1.1654658,-0.13815148
-2.2352245,0.76585853,-0.52803826
-3.349491,0.39088547,-0.5962152
-3.5412385,-0.41019338,-0.58875835
-3.0810444,0.6444184,-0.12217251
-1.4650382,1.8481672,0.8855676
0.55576843,2.2050307,1.0911636
2.2484736,0.7200522,0.40193757
3.4160035,-0.3228417,0.47117978
3.836783,-1.3817146,0.03548662
2.4849622,-1.4701315,-0.03695136
-0.5446497,-0.7553391,-0.18715364
-2.7763786,0.7019427,-0.25639585
-3.603024,0.12243883,-0.18502311
-3.44643,-0.64135575,-0.12962936
-2.3598604,-0.30686274,0.15373097
-0.2101567,0.40899497,0.5180514
1.5081148,1.1110042,0.28582376
2.6138594,0.44627923,0.062118232
3.1773841,-0.78623176,-0.03908189
2.9643314,-1.9175426,-0.50460243
1.7659088,-1.7471002,-0.24574319
-0.27407256,-0.5050019,-0.026298715
-1.5704994,1.5743942,0.55640095
-1.6312194,0.33549172,0.42963445
-1.3478591,-0.77451384,0.38276282
-0.7268099,-0.17690048,0.766258
-0.108956575,0.64974475,0.9292435
0.36721662,0.3994076,0.64375263
0.92328465,1.57759,0.26451847
1.0692259,3.2149014,0.44454816
0.7720171,3.6271589,0.6384263
0.42580616,3.2436635,0.45946187
-0.0045606634,3.7709694,-0.12110725
-0.36994636,5.0918975,-0.57917094
-0.46049383,5.015198,-0.1615873
-0.48712546,4.3195806,-0.24680845
-0.5190834,3.2404678,-0.80926806
-0.40510008,3.0146317,-1.1054115
-0.13878398,3.720902,-1.0958242
0.096639454,4.601876,-1.1608053
0.26708177,4.9587393,-1.3035507
0.46095988,4.6412907,-1.336574
0.27347335,4.8511477,-0.8955545
-0.13984925,5.137704,0.026964506
-0.5212139,4.132094,0.8269781
-0.76729,3.0039792,0.8088686
-0.6437193,1.4550847,0.7598664
-0.36781582,0.007390272,0.72258216
-0.12813133,-0.5998105,0.7236474
0.2180796,-0.65094316,0.6426873
0.7848003,-0.77664435,-0.018841865
1.1160976,0.44201815,-0.019907128
0.8071708,1.0609368,0.669319
0.41195774,-0.2482732,0.6618621
0.15735953,-2.1508355,0.23682159
0.08279102,-4.0043955,-0.04014715
0.055094145,-5.158077,-0.24467792
0.067877315,-5.4627423,-0.2990064
0.1850564,-6.027333,-0.0039281626
0.36402082,-6.1551642,0.17184047
0.5387242,-5.6971006,0.26345322
0.6069011,-4.4390235,0.37530598
0.68040437,-3.8563237,0.47544083
0.9275457,-4.5231795,0.51272506
1.1650996,-5.2209277,0.31032485
1.2215587,-5.3743258,0.12070777
1.0202237,-5.010005,0.12070777
0.63033694,-4.3186483,0.16864468
0.26495123,-4.1620545,-0.023102922
7.656588E-4,-4.173773,-0.27024427
-0.20909144,-3.925566,-0.49608034
-0.16967665,-3.3908033,-0.7432217
0.16481638,-1.9218036,-1.0233862
0.5600295,-0.20566261,-0.8241818
0.45669883,-0.42617235,-0.5568004
0.11794475,0.37171072,-0.5205814
-0.45836332,0.9735851,0.25919214
-0.65756774,0.9075387,0.59475046
-0.26768097,0.6007426,0.18036258
0.04657203,0.5911552,-0.14560834
-0.019474365,1.0343052,-0.398076
-0.17500298,1.6755943,-0.03908189
-0.32307473,1.7320534,0.54681355
-0.3710116,2.1730728,0.19953734
-0.20589565,2.5501764,0.20486367
-0.11747869,1.8524283,0.35187015
-0.11215237,1.4540193,-0.0017976337
0.30862707,0.57730675,0.21445104
0.7144928,-0.102331966,0.15799204
0.84019405,1.0502841,-0.48649296
0.7741476,2.7120967,-0.10512828
0.4875915,2.6396587,0.4647882
0.07213838,2.9400632,0.2485395
-0.32627052,3.5014577,0.1409478
-0.64265406,3.579222,0.32843435
-0.9174923,3.4705648,0.26877952
