ACC_X,ACC_Y,ACC_Z
7.6267295,-6.2285156,-16.712725
13.464991,-14.773421,-22.998701
15.136143,-12.497733,-28.00378
9.516952,-8.139089,-20.709845
6.0860605,-7.560889,-9.691729
1.7884687,1.1887212,-2.0410569
6.0118403,0.15322891,17.29691
5.8909335,-0.34715924,15.916653
4.546589,-3.5422213,12.61864
3.7984009,-6.1507044,4.984728
6.373365,-5.744887,-18.87828
12.366052,-11.101913,-22.618023
12.087128,-9.985018,-25.76161
6.381745,-5.6910176,-16.274586
6.5361705,-6.6870055,-0.037110128
6.611588,-2.3630772,-1.2844892
11.208455,-3.5098996,6.564901
7.157466,-2.565387,7.565677
9.818622,-2.837129,2.4001873
8.566454,-1.8411411,-0.23104046
5.0517654,-2.2385786,-3.9432502
7.513005,-3.3746274,-7.345411
11.362882,-3.0597897,-11.506534
12.157756,-2.7832594,-12.893973
11.8896055,-3.833117,-11.337742
9.445126,-4.083311,-8.413225
7.8410106,-4.88058,-5.3127337
10.220847,-6.9719152,-1.4281414
9.149442,-8.358158,0.5374983
6.931214,-8.6334915,0.4177882
5.511452,-5.5126495,-0.79487497
4.0186677,-2.1033063,-1.0414777
3.8762126,-3.3363202,0.830788
4.009091,-5.368997,0.3878607
3.145981,-2.825158,1.685518
3.1543608,-1.9991584,5.255273
6.9958572,-5.530606,9.27394
9.660604,-6.385336,8.64666
9.896433,-4.6710877,5.3558292
10.41358,-6.247669,4.095282
8.282741,-5.571307,2.6276364
9.471462,-1.7980455,3.4763808
6.975507,-3.5314474,7.0593038
5.959168,-3.1711202,9.068039
5.0374002,-4.763264,9.817424
3.690662,-6.921637,12.0093155
4.607641,-3.039439,11.5316725
6.455965,-2.4732103,8.722076
7.2592196,-2.2409728,4.8243165
6.14831,-1.2653356,8.803479
2.3403323,-2.005144,8.89805
-0.32680854,-1.448492,4.4340615
0.37588966,-2.12246,3.4237084
1.1731589,-4.0545807,0.79367787
6.945579,-6.721721,-6.7324953
12.277467,-6.4284315,-10.036493
10.670957,-5.3043537,-10.70687
7.9427643,-5.708974,-8.334216
8.154651,-7.277176,-7.428011
11.224017,-8.6095495,-8.243237
9.703699,-7.4483614,-7.9667063
7.357382,-6.2740054,-5.2409077
8.827422,-6.566098,-2.9580362
7.267599,-4.8662148,-4.841076
6.9371996,-2.5438392,-6.256049
8.656237,-0.017956512,-3.9624038
4.5034933,1.0175357,1.210269
9.300277,-0.79966336,1.13964
12.741941,-0.2669535,2.043451
7.4591355,-1.827973,5.4743423
5.234922,-5.0721164,2.919729
5.5820813,-4.4448357,0.06703765
5.485116,-6.233304,-3.110068
8.51857,-11.007342,-9.338584
7.398083,-11.394006,-12.914324
6.196194,-10.785878,-13.1238165
6.537368,-10.626664,-12.643779
5.671864,-8.622718,-8.765172
5.554548,-6.4344172,-5.353435
6.6247563,-2.8311436,-0.14724341
8.283937,-0.9804256,8.683769
9.466674,-1.4257472,6.8641763
8.663419,-1.9129672,1.2150574
7.928399,-2.5127146,-1.8183962
4.787206,-4.361038,-7.326257
9.555259,-11.087548,-11.625047
10.891224,-13.110648,-16.026787
6.459556,-8.051701,-12.94066
4.378995,-4.891354,-9.617508
6.8318543,-5.4312468,-5.957971
6.5098343,-1.3371617,0.9804256
6.187814,0.9911995,7.6027875
6.619968,1.0163386,4.522647
7.5704656,-0.5710171,0.29448682
6.2823853,-2.0805612,-2.1751323
5.379771,-4.1958385,-3.4596214
7.77517,-10.472239,-5.849035
10.817003,-15.640122,-7.2233067
9.589975,-13.376405,-14.544775
6.495469,-8.301894,-13.431472
5.687426,-3.690662,-6.4511766
6.1159883,-6.0764837,-4.501099
4.3179426,-4.548983,-1.9357121
5.49589,-0.90261406,-1.353921
7.5165963,0.90859956,-0.35434186
8.64666,2.243367,1.4891934
7.914034,2.3080103,-0.19752164
7.2233067,-0.5518635,-1.7310078
7.1275387,-1.9177556,-3.3243492
8.11395,-3.3674448,-6.149507
10.334572,-6.0561333,-9.179369
10.990582,-8.7532015,-8.237251
9.26556,-9.103952,-7.5800424
5.935226,-7.8493905,-6.6774287
7.03177,-6.9527617,-5.255273
8.461109,-5.815516,-1.6747441
8.234857,-7.619547,-1.8411411
5.5365915,-6.585252,-0.5410896
6.445191,-6.1387334,0.6895301
6.4511766,-5.602432,-0.8750807
7.466318,-4.8458643,-1.5717934
9.044097,-4.6603136,-1.340753
8.208521,-4.226963,-1.7166426
6.609194,-3.8606503,-1.8327614
6.859388,-4.1120415,-2.5629928
7.228095,-3.9252937,-2.694674
8.477868,-4.209007,-3.4596214
9.3421755,-4.3287168,-3.90614
9.012972,-3.965995,-3.1004913
7.4866686,-3.787627,-3.265691
6.75524,-4.2784386,-3.3494883
7.6494746,-4.642357,-3.108871
9.42238,-4.8362875,-2.834735
8.858546,-3.465607,-2.861071
7.369353,-3.6415808,-5.2516813
7.9032598,-4.450821,-6.2105594
8.67539,-4.4687777,-6.2859764
9.212888,-4.6160207,-4.631583
6.4978633,-2.8072014,-3.1435869
5.947197,-3.0322564,-3.763685
7.3645644,-2.954445,-2.7461493
7.896077,-1.1971009,0.92296475
7.0688806,-2.3678656,0.39504328
8.670602,-3.0059202,-2.7377696
9.613917,-2.1775265,-3.1663318
10.364499,-3.393781,-3.7541082
9.583989,-4.5058875,-2.8287494
8.9842415,-5.171476,-0.724246
9.885659,-5.5282116,-0.8367735
9.842564,-4.606444,-2.0901382
8.780735,-3.5781345,-2.3822308
6.906075,-3.3674448,-4.289212
8.169016,-4.4556093,-1.6041151
9.130288,-5.5856724,-2.099715
9.922769,-4.808754,-4.092888
7.7919292,-4.4603977,-5.0996494
6.23091,-6.5122285,-5.3881507
5.9160724,-6.9850836,-5.3127337
6.3422403,-6.14831,-4.189853
7.193379,-5.8203044,-2.054225
7.1395097,-5.7365074,-1.2785037
9.267955,-6.159084,-1.8351556
9.137471,-5.6658783,-1.8950106
7.465121,-4.923676,-0.5805939
7.2304893,-5.662287,-0.79128367
7.693767,-5.103241,-2.0482395
8.163031,-4.0521865,-2.5510218
9.487024,-5.079299,-4.0426097
9.481039,-4.867412,-4.309563
9.702502,-4.0773253,-4.38498
9.896433,-3.5613751,-4.406528
7.8625584,-3.180697,-4.261679
10.333375,-3.1711202,-2.112883
8.763975,-2.2242134,-0.94211835
7.884106,-2.3439236,-1.1348516
8.365341,-2.7222073,-1.0749966
7.9427643,-2.8682537,-0.7757214
9.077616,-3.632004,-1.4939818
9.156625,-3.9468415,-1.6496049
7.961918,-3.9935284,-1.4437037
7.7811556,-4.092888,-1.6352397
8.465898,-4.5262384,-1.1013328
8.677784,-4.6950297,-0.9768343
7.9451585,-4.367024,-0.37588966
6.8749504,-4.2054152,0.11372458
6.3601966,-4.1395745,0.50158525
6.0836663,-4.003105,0.6955156
6.114791,-3.9636009,0.5398925
6.181829,-4.1718965,0.47405192
6.7241154,-4.996699,0.40222588
8.121132,-5.497087,-0.35553896
10.277111,-5.6467247,-1.7417817
11.186908,-5.543774,-1.827973
10.684125,-5.517438,-1.3323733
9.8437605,-5.3881507,-0.80086046
9.11712,-5.309142,-0.5770026
9.036914,-5.415684,-0.34835634
9.155427,-5.3498435,-0.089782566
8.8884735,-5.177461,0.12808979
8.292317,-5.118803,0.37469256
8.300697,-5.269638,0.5470751
8.189367,-5.3965306,0.15083471
8.079233,-5.2624555,-0.061052144
7.8266454,-5.085284,0.20829555
7.7691846,-5.2444987,0.6979098
8.127118,-5.6000376,0.5686229
8.3821,-5.6670756,0.24540567
8.368932,-5.695806,0.10534488
8.143877,-5.781997,-0.11851298
7.937976,-5.779603,-0.15322891
7.9726915,-5.659893,-0.110133275
8.929175,-5.4312468,-0.015562311
8.768764,-5.094861,0.24061728
8.15106,-5.0014873,0.48841715
7.788338,-4.960786,0.61052144
7.3106947,-5.0362034,0.7493851
7.1347213,-5.2899885,0.7457938
7.2029557,-5.535394,0.5554548
7.216124,-5.74369,0.50757074
7.180211,-6.017826,0.5398925
7.3406224,-6.3446345,0.60693014
7.5345526,-6.6103907,0.62368953
7.943961,-6.953959,0.62488663
8.175002,-7.2843585,0.6476316
7.9427643,-7.3873096,0.6931214
7.491457,-7.2867527,0.6751649
7.04015,-7.132327,0.6404489
6.7564373,-6.9587474,0.5279215
6.7265096,-6.8545995,0.45968673
6.757634,-6.7743936,0.51235914
6.8522053,-6.728904,0.61052144
6.909666,-6.694188,0.61530983
6.9407907,-6.7947445,0.842759
6.906075,-7.035362,0.94331545
6.921637,-7.1047935,1.009156
6.906075,-7.120356,1.0737995
6.7863646,-7.07726,1.1683705
6.5948286,-7.053318,1.2677298
6.409278,-7.0844426,1.3503298
6.2943563,-7.252037,1.4616601
6.2871737,-7.3525934,1.5179238
6.2009826,-7.4735007,1.7166426
6.078878,-7.669825,1.8794483
5.911284,-7.8050976,2.1308396
5.6922145,-7.823054,2.3092074
5.604826,-7.8493905,2.4612393
5.517438,-7.835025,2.622848
5.5006785,-7.8206596,2.6994624
5.401319,-7.78355,2.7605145
5.3223104,-7.8517847,2.8491
5.2157683,-7.9427643,2.9245174
5.2887917,-8.054094,3.016694
5.4563856,-8.146272,3.1435869
5.5365915,-8.087613,3.1555579
5.48751,-7.9583263,3.1531637
5.3474493,-7.869741,3.1184478
5.189432,-7.7667904,3.063381
5.1116204,-7.632715,3.003526
5.1666875,-7.6015906,2.9999347
5.2385135,-7.5692687,2.9364884
5.412093,-7.65546,2.8933928
5.519832,-7.6865845,2.8203697
5.590461,-7.843405,2.7365725
5.613206,-7.8709383,2.7353754
5.517438,-7.753622,2.6755204
5.4527946,-7.7703815,2.6527755
5.4863133,-7.8948803,2.6132712
5.5377884,-8.112753,2.6671407
5.7808,-8.323442,2.7569232
5.73531,-8.295909,2.9484594
5.626374,-8.1642275,2.9987376
5.4180784,-7.9786773,2.9999347
5.2181625,-7.8182654,2.8383262
5.1247888,-7.6746135,2.5953147
5.407305,-7.61835,2.3582888
5.9603653,-7.5572977,2.2529438
6.2249246,-7.5321584,2.1296425
6.3685765,-7.457938,1.9596541
6.319495,-7.2304893,1.7417817
6.26802,-7.055712,1.5658079
6.4032927,-7.029376,1.2916719
6.6079965,-7.015011,1.1575965
6.493075,-6.871359,1.1994951
6.4463882,-6.847417,1.2797008
6.3889275,-6.9288197,1.3156139
6.3745623,-6.963536,1.5155296
6.63553,-7.0712748,1.6843209
6.7480574,-6.9264255,1.7980455
6.655881,-6.8007298,1.7310078
6.600814,-6.8426285,1.6723499
6.703765,-6.8905125,1.5777789
6.8785415,-6.930017,1.5957354
6.8091097,-6.92044,1.5298948
6.6415157,-6.8557963,1.4089876
6.4164605,-6.872556,1.2665327
6.429629,-7.0820484,1.1085154
6.3470287,-7.2328835,0.9947908
6.2883706,-7.299921,0.8499416
6.283582,-7.4028716,0.6607997
6.319495,-7.443573,0.545878
6.338649,-7.4351935,0.439336
6.3087215,-7.5106106,0.4381389
6.3949127,-7.562086,0.44651863
6.4224463,-7.515399,0.5327099
6.4392056,-7.49026,0.59735334
6.4344172,-7.4950485,0.6619968
6.555324,-7.4854717,0.7769185
6.6403184,-7.4591355,0.8511387
6.742072,-7.466318,0.94211835
6.8402343,-7.5082164,0.94570965
6.7229185,-7.4507556,0.91099375
6.683414,-7.371747,0.91219085
6.5684924,-7.261614,0.8619126
6.563704,-7.1287355,0.724246
6.563704,-7.0365586,0.51355624
6.68102,-7.0365586,0.2705448
6.9371996,-7.1490865,0.12569559
7.0090256,-7.2149267,0.089782566
6.977901,-7.2807674,0.23343466
6.8761473,-7.386112,0.46208093
6.7384806,-7.4004774,0.5434838
6.505046,-7.237672,0.5746084
6.4978633,-7.2089415,0.5518635
6.6044054,-7.231686,0.427365
6.6067996,-7.1873937,0.46567222
6.6606693,-7.1730285,0.48602295
6.631939,-7.228095,0.427365
6.5720835,-7.229292,0.4285621
6.6295447,-7.2508397,0.39983168
6.6187706,-7.229292,0.44651863
6.721721,-7.21373,0.4345476
6.7013707,-7.2065473,0.4405331
6.6882024,-7.2340803,0.37469256
6.5577183,-7.3106947,0.36272156
6.489484,-7.3849154,0.320823
6.5864487,-7.41604,0.33997664
6.613982,-7.524976,0.3196259
6.551733,-7.6387005,0.2669535
6.5385647,-7.73806,0.12090719
6.602011,-7.8410106,0.089782566
6.6067996,-7.955932,0.02633622
6.5457473,-7.9092455,-0.027533319
6.611588,-7.8446016,-0.11611878
6.682217,-7.6530657,-0.24301147
6.6786256,-7.3406224,-0.2645593
6.6283474,-6.9982514,-0.33039984
6.5948286,-6.8007298,-0.32680854
6.579266,-6.7205243,-0.24899697
6.576872,-6.661866,-0.050278235
6.637924,-6.542156,0.027533319
6.70975,-6.341043,-0.04189853
6.777985,-6.1926026,-0.21068975
6.9982514,-6.105214,0.01436521
6.999449,-6.2249246,0.62967503
7.1431007,-6.482301,0.5386954
7.8469963,-6.5206084,0.6380547
8.201338,-6.494272,0.9600749
7.7560163,-6.518214,0.30885202
7.5525093,-6.2823853,-0.49200845
7.6841903,-5.3127337,0.18435353
8.110358,-5.009867,0.80205756
8.497022,-5.3103395,-0.5686229
8.7125,-5.104438,-1.5227122
8.815451,-4.8901567,-2.0171149
8.540117,-4.76925,-2.280477
8.295909,-4.643554,-2.6755204
7.6351094,-4.4879313,-2.9017725
6.909666,-4.333505,-2.5091233
6.5098343,-4.653131,-2.110489
6.5960255,-4.938041,-2.232593
6.4368114,-5.3043537,-2.5558102
6.682217,-6.039374,-2.7449522
7.0305734,-6.817489,-3.3363202
6.9407907,-7.620744,-3.9312792
6.242881,-8.273164,-4.140772
5.9843073,-8.808268,-2.9999347
5.2169657,-7.8733325,-4.346673
5.4743423,-7.884106,-3.4500446
6.769605,-8.121132,-3.2692823
7.123947,-7.6003933,-3.1878796
6.0381765,-7.097611,-2.846706
6.0848637,-7.465121,-2.801216
8.039729,-7.4735007,-1.8650831
7.4950485,-6.5744777,-0.11133038
6.6056023,-7.074866,0.2837129
8.416816,-7.381324,-1.091756
8.549694,-6.125565,-1.8543092
8.279149,-6.716933,-2.2613235
7.487866,-6.5457473,-2.1380222
7.3286514,-6.1626754,-2.099715
6.9491706,-5.8909335,-1.8650831
6.39611,-5.542577,-1.4784195
6.0681043,-5.425261,-1.7729063
5.9531827,-5.4504004,-2.0829554
6.4416,-5.3761797,-2.0614076
7.120356,-5.365406,-1.6460136
7.356185,-5.4863133,-1.2545617
7.374141,-5.4061074,-1.0845734
7.3202715,-5.2181625,-1.246182
7.4723034,-5.2923827,-1.6160861
7.9786773,-5.392939,-1.6867151
8.423999,-5.506664,-1.650802
8.564059,-5.580884,-1.5741876
8.459911,-5.6323595,-1.5047557
8.372523,-5.5880666,-1.4341269
8.407239,-5.5246205,-1.412579
8.3821,-5.5389857,-1.3239936
8.421604,-5.518635,-1.2354081
8.2037325,-5.461174,-1.2162545
7.9954367,-5.2684407,-1.2808979
8.237251,-5.007473,-1.7262194
8.39886,-4.7165775,-2.3092074
9.24521,-5.0613422,-3.016694
10.378864,-4.8901567,-3.7421372
10.605117,-4.361038,-4.289212
10.435128,-4.3538556,-4.935647
9.811439,-4.224569,-5.0960584
9.305065,-4.201824,-4.733337
9.1350765,-4.6902413,-3.9636009
8.883685,-5.0960584,-2.134431
7.5285673,-5.33907,-1.271321
7.0341644,-5.368997,-1.0773908
7.1945763,-5.459977,-0.7026982
6.587646,-5.6551046,-0.5386954
6.3302693,-6.0046577,-0.78290397
4.572925,-6.633136,-0.7098808
2.5342624,-9.355343,-3.323152
5.257667,-9.67856,-6.443994
9.370906,-7.49026,-6.279991
10.032902,-8.206126,-4.8877625
4.677073,-7.1191587,-3.7373488
3.9552212,-5.3498435,-5.4420204
7.8446016,-2.8874073,-1.1779473
7.5453267,-0.095768064,9.871294
5.1583076,0.80445176,6.945579
8.821436,-5.54138,0.90740246
6.4008985,-0.8319851,-1.1300632
5.485116,-1.3251907,-3.1399956
6.695385,-10.655395,-6.530185
12.825739,-14.78659,-13.043611
11.651382,-11.616667,-21.13362
8.907627,-4.8458643,-13.128605
8.269572,-7.807492,-10.996569
5.197812,-4.0174704,-3.4967315
3.870227,0.7350199,5.555745
2.8622682,3.9588125,17.275362
8.856153,0.8726865,3.8965633
4.859032,-3.478775,1.6244658
4.784812,-4.7297454,-0.9876082
6.543353,-9.783905,-12.50731
15.483302,-17.73864,-19.231424
13.839683,-13.463793,-24.905684
7.526173,-3.7337575,-12.265495
7.08564,-8.698134,-7.231686
3.9240966,-2.3714569,-6.993463
3.6655228,2.5474305,6.683414
0.8403648,3.1603463,20.379444
6.1985884,0.044292733,10.140641
2.1691468,-4.9284644,3.7600937
7.2580223,-6.63553,-1.910573
8.579621,-9.382876,-14.8512335
13.206416,-18.288109,-21.139605
10.324995,-14.630966,-28.093563
5.3881507,-2.0949266,-15.773001
6.979098,-8.446744,-9.433155
2.8299465,-1.0761937,-5.401319
4.1359835,1.9045875,7.7069354
1.745373,3.6236243,18.200722
7.8326306,-1.496376,12.156559
1.508347,-4.0342298,3.1004913
7.4471645,-8.058883,-5.6431336
7.639898,-9.749189,-14.602236
13.328521,-16.497248,-25.482685
10.007763,-13.296199,-25.780764
5.699397,-3.8869865,-15.142129
5.9603653,-7.358579,-7.9032598
0.8702923,1.1408371,-4.6232033
2.4361002,3.9671922,12.879608
2.0949266,4.5525746,15.090653
9.41879,-4.4687777,15.046361
2.610877,-4.0402155,0.51714754
6.113594,-6.637924,-5.270835
11.474212,-13.754689,-13.866019
16.031574,-17.963696,-28.373684
6.4643445,-10.1143055,-23.147142
6.1040173,-5.816713,-11.742362
4.6938324,-5.116409,-5.81791
0.32920274,4.0904937,2.0087352
2.3391352,4.1982327,21.699846
7.0102224,0.7110779,8.237251
5.6586957,-5.141548,5.7185507
6.0728927,-6.7708025,1.1432313
8.874108,-10.83496,-17.201141
15.592238,-18.13488,-24.370579
10.955867,-12.483368,-26.536135
5.997475,-3.66672,-13.747506
5.1786585,-6.6367273,-5.058948
1.4089876,2.1332338,0.8439561
0.11611878,5.177461,16.014814
3.5087025,2.0961237,11.36767
7.055712,-6.8557963,8.895657
4.8243165,-6.1938,1.9405005
5.90889,-6.932411,-13.516466
9.986216,-13.514071,-20.460848
15.421053,-17.028759,-30.973787
7.904457,-5.7736173,-21.854273
6.0082493,-6.576872,-10.83496
4.9763484,-5.6431336,-6.2584434
3.655946,1.9572599,2.2984335
1.1444284,4.453215,21.738153
4.3179426,3.1196449,8.397662
3.6391866,-5.1810527,9.040505
4.5022964,-5.020641,-0.045489833
6.673837,-7.819463,-19.663578
13.186066,-17.905037,-23.936031
13.807362,-16.411055,-30.742746
5.5820813,-3.9707835,-15.175648
5.674258,-8.462306,-8.717288
3.1256304,0.01436521,-4.8506527
0.130484,6.18542,10.647015
0.17956513,4.698621,15.465346
8.294712,-4.3179426,16.997635
1.3551182,-3.3554738,3.7134068
7.156269,-6.1566896,-2.1859062
11.264719,-14.97214,-13.5930805
14.245501,-15.118187,-32.4546
9.369708,-9.775525,-22.833502
6.9479733,-5.2564697,-15.217546
4.6351743,-6.042965,-4.6112323
2.7808652,1.3215994,2.1559787
3.0969,1.6005238,18.842367
4.8722005,1.970428,7.6506715
7.880515,-6.803124,8.055291
4.086902,-0.8439561,-1.7669208
8.311471,-7.1706343,-8.467094
6.933608,-9.662998,-16.613365
9.275137,-11.409568,-23.734919
4.213795,-6.8426285,-18.771738
8.130709,-3.8151605,0.1592144
6.742072,-6.2105594,-0.6464345
4.865018,-3.7684734,2.2720973
5.60722,-0.56982,1.8926164
9.039309,-4.0533834,-0.6368576
12.786234,-8.722076,-1.4281414
8.920795,-4.2185836,-6.8162923
8.688558,-1.5191209,-8.716091
8.394072,-4.1240125,-7.8649526
8.965088,-7.926005,-10.0903635
14.12579,-5.9160724,-12.955026
7.3190746,-0.533907,-6.5026517
5.592855,-3.9205053,-5.509058
6.6750345,-7.833828,-3.0813377
8.075643,-7.049727,-2.0626047
9.854534,-4.308366,-2.0925324
10.594342,-4.43885,-1.6280571
9.953894,-4.894945,-1.1683705
9.25359,-5.085284,2.0769699
4.975151,-2.6192567,0.1316811
1.115698,-1.0223241,-3.3925838
0.39983168,-1.4389153,1.0223241
3.2393548,-3.6954503,-0.027533319
3.9707835,-2.7581203,7.2819643
6.0860605,-4.0066967,10.959458
7.49026,-5.4204726,7.8912888
8.249222,-5.6646814,6.10282
11.45865,-7.892486,10.8469305
9.630676,-5.080496,8.990228
8.470686,1.804031,6.099229
6.9168487,-0.10654198,6.1890116
3.4919431,-3.774459,8.817844
2.5893292,-1.9153614,8.12233
4.7776294,-2.3822308,5.130774
7.651869,-4.0797195,3.9815574
6.587646,-3.9935284,4.5046906
5.0960584,-3.74094,1.8770541
6.1938,-4.650737,-0.23104046
8.528147,-5.8562174,-3.071761
11.0935335,-5.674258,-1.9788077
7.4591355,-4.4448357,-0.093373865
5.565322,-5.523423,-1.1923125
6.2823853,-5.697003,-4.8422728
7.7727757,-4.711789,-7.955932
6.647501,-3.8139634,-10.722432
8.483853,-4.3287168,-9.015367
8.191761,-5.0541596,-8.644265
6.361394,-4.156334,-9.038112
7.451953,-4.1240125,-7.867347
10.692505,-6.3829417,-4.71538
5.753267,-4.7070007,-5.6706667
2.7521348,-4.084508,-4.3754034
5.7520695,-4.0258503,-11.413159
2.542642,0.19512744,-12.217611
3.7205894,-1.8782512,-7.928399
10.492589,-5.9986725,-0.80325466
8.516175,-6.126762,-1.6220716
7.821857,-5.66109,-6.4763155
6.6427126,-2.1416135,-6.728904
3.003526,-2.0003555,-5.719748
8.7951,-6.9826894,-5.4623713
9.441534,-3.7229836,-2.8335378
6.9108634,-2.2649148,-2.540248
9.685743,-5.7903767,-3.0550013
8.469488,-4.3873744,4.4783545
6.5960255,-6.6103907,1.1959038
9.7958765,-7.0365586,-4.88896
8.415619,-0.92416185,-5.3007627
8.497022,-1.2366052,-3.738546
10.041282,-4.84347,-8.429984
10.676943,-2.6048915,-7.902063
9.431957,-1.3575124,-5.973533
7.3525934,-4.0078936,-6.005855
8.013393,-5.3941364,-4.8722005
9.166202,-4.8338933,-3.6487634
8.626308,-4.4759603,-2.220622
6.602011,-5.2660465,-1.246182
7.1407065,-6.4140663,-1.3515269
7.6494746,-5.9292407,-1.6627731
7.249643,-5.8801594,-1.8148049
6.169858,-6.393716,-2.2349873
5.433641,-5.8681884,-2.813187
5.6982,-6.918046,-2.6144683
6.5265937,-5.341464,-2.6431987
6.706159,-3.2082303,-3.3494883
12.034455,-3.6020765,-4.3023806
11.821371,-2.1392193,-2.5689783
7.680599,-1.4772224,-0.079008654
6.697779,-2.086547,1.6891093
7.702147,-1.9895816,2.042254
9.457097,-1.7357962,4.373009
8.34499,-2.6156654,3.7421372
7.81228,-4.8877625,5.5725045
8.708909,-4.7297454,1.9991584
10.534488,-2.2457612,3.9755719
10.496181,-4.155137,1.8375498
11.525687,-1.7561469,-0.60573304
11.224017,-1.3718776,-1.7118542
10.726024,-1.3204023,-5.8203044
8.076839,-3.1304188,-2.743755
6.054936,-5.2061915,-4.214992
7.4112515,-5.459977,-7.5968018
8.870518,-4.31076,-10.545261
8.407239,-4.128801,-9.388862
9.101558,-5.828684,-3.6607344
9.921572,-7.0832458,-1.7118542
7.2268977,-3.4476504,-0.31124622
6.941988,-1.8734628,4.212598
6.7612257,0.89064306,5.1882353
10.824186,-0.81881696,-0.38187516
7.1885905,-2.9376855,1.0785879
6.8749504,-1.7465701,-0.5291186
5.081693,-3.976769,-3.3482912
6.5505357,-4.995502,-11.107899
10.478224,-8.329428,-20.343533
9.114726,-10.204087,-15.933413
11.529279,-5.590461,-10.09994
6.8198833,-4.629189,-11.066
4.4113164,-2.5246856,-2.9771898
3.0765493,0.33638534,8.710106
4.88896,2.2349873,12.443863
9.56723,2.0326772,3.8833952
7.7919292,-2.566584,2.1894975
4.7381253,0.439336,-0.3196259
7.0090256,-5.819107,-9.204509
12.005724,-12.771869,-16.734272
13.366828,-10.84334,-25.001451
10.539276,-3.9743748,-18.958487
8.236053,-8.674192,-9.056067
4.892551,-1.7381904,-4.6004586
1.9381063,1.8866309,8.480263
4.110844,-0.093373865,18.140865
7.632715,-2.1739352,4.4819455
6.4404025,-4.238934,0.017956512
5.035006,-4.0043025,-1.6017209
7.72968,-8.870518,-13.35366
10.283096,-10.030508,-18.723854
10.727221,-9.127894,-22.495918
5.729325,-3.5661635,-11.997345
6.853402,-4.712986,-0.78290397
6.1195793,-5.9807158,3.6140475
4.984728,-2.3702598,3.9815574
4.209007,-1.6496049,6.0489507
9.276335,-4.711789,0.28491
15.51323,-5.932832,0.9696517
12.120646,-6.525397,-1.9045875
7.7703815,-6.5984197,-9.100361
7.1191587,-3.66672,-10.110714
8.438364,-2.1260512,-11.822568
8.183381,-3.7481227,-8.271967
8.529344,-6.2368956,-7.4495587
9.149442,-5.7808,-5.5246205
7.702147,-5.483919,-4.8398786
9.287108,-4.903325,-2.9819782
6.6067996,-3.6032736,-3.5410242
4.2700586,-4.7441106,-3.4261026
3.8905778,-4.911705,-2.3678656
3.6260185,-2.1906946,-3.7948096
6.801927,-2.4301147,0.08140286
7.7129207,-4.4723687,3.122039
8.674192,-7.381324,4.4963107
9.9550905,-9.485827,2.705448
8.90643,-8.3821,-1.7872716
9.91439,-6.4631476,-1.0642227
9.411607,-3.5170822,-1.7417817
7.8793178,-3.2142158,-2.7377696
8.531737,-5.781997,-3.643975
10.336966,-5.7975593,-3.807978
10.759542,-4.367024,-2.2409728
9.369708,-4.721366,-1.0199299
8.321048,-4.406528,-1.9620483
7.477092,-2.861071,-2.8419175
9.416395,-4.52145,-1.7381904
7.8876977,-4.2042184,-3.2022448
5.1140146,-2.5127146,-5.7041855
4.489128,-1.1851299,-5.9029045
7.301118,-1.2976574,-5.0745106
9.050082,-1.0690111,-5.74369
11.35929,-1.6651673,-4.211401
8.043321,-1.8423382,-0.9552865
6.683414,-3.192668,0.31364042
6.455965,-4.6686935,-1.2006922
4.1144357,-3.8367083,-3.655946
6.7600284,-4.689044,-5.673061
8.711303,-7.8984714,-7.621941
7.026982,-9.497798,-5.249287
6.8318543,-11.0061455,-4.71538
6.9838862,-11.068395,-7.2472486
5.542577,-9.598354,-8.281544
6.7839704,-7.72968,-8.173804
6.716933,-7.976283,-9.009381
5.831078,-7.0605006,-7.5944076
5.6646814,-4.402937,-4.8841715
6.2752028,-2.328361,-5.985504
8.130709,0.94211835,-1.4748282
6.918046,2.7928362,0.8726865
7.3525934,1.5502456,-1.3371617
8.854955,-0.7541735,-3.052607
7.690176,-2.493561,-4.4101195
4.8506527,0.37229836,-5.1810527
7.5225816,-1.1133038,-4.5046906
6.4631476,-5.149928,-5.2768207
8.63828,-8.0924015,-7.740454
6.35062,-7.3310456,-10.486604
4.7189717,-7.5584946,-11.907562
6.4260373,-8.937555,-10.882844
6.3661823,-6.953959,-7.1730285
6.077681,-6.7887588,-5.6203885
3.515885,-5.161899,-2.8060043
-1.8435353,-2.0685902,0.6512229
4.823119,-2.3666685,-3.8893807
9.5253315,-1.9548657,-4.655525
6.429629,-2.9592333,-1.8770541
4.1742907,-4.859032,-1.4329298
7.5405383,-5.8945246,-3.8031895
9.601946,-6.71813,-6.4523735
9.749189,-8.147469,-7.6746135
9.193734,-7.5812397,-8.093599
9.038112,-6.6067996,-6.5481415
7.644686,-5.7161565,-5.171476
6.7205243,-5.327099,-5.0900726
7.514202,-5.357026,-5.2157683
7.9188223,-5.035006,-4.5992613
7.410054,-4.856638,-3.776853
6.8043213,-5.00867,-3.6643257
6.5337763,-5.2061915,-3.9085343
6.8402343,-4.8243165,-2.9149406
7.2951326,-4.5441947,-0.2645593
6.7444663,-4.6710877,0.94570965
7.8984714,-5.333084,1.0654198
8.355764,-5.2768207,0.50038815
7.833828,-5.2516813,-0.30406362
