GYR_X,GYR_Y,GYR_Z
0.017310547,0.25992453,-0.03685149
0.026897926,0.221575,-0.017676732
0.03542004,0.18748654,-0.013415674
0.036485307,0.18216021,-0.020872524
0.03222425,0.17044231,-0.016611468
0.020506341,0.1438107,-0.018741995
0.011984224,0.13102752,-0.017676732
0.008788432,0.10226539,-0.015546203
0.008788432,0.044741105,-0.013415674
0.011984224,-0.027696876,-0.0027630297
0.015180018,-0.08948221,0.0068243505
0.015180018,-0.13315806,0.013215937
0.013049489,-0.19068234,0.021738052
0.0066579026,-0.2695119,0.024933845
-0.012516857,-0.34088463,0.018542258
-0.030626353,-0.42184472,0.013215937
-0.038083203,-0.49960902,4.3276369E-4
-0.030626353,-0.572047,-0.023003053
-0.018908443,-0.5411543,-0.047504134
-0.019973708,-0.39095205,-0.051765192
-0.02530003,-0.23968449,-0.02939464
-0.024234766,-0.13209279,-0.018741995
-0.019973708,-0.08735168,-0.012350409
-0.011451593,-0.09374327,-0.003828294
-7.9894834E-4,-0.12144014,-6.3250074E-4
0.008788432,-0.13848437,0.0036285568
0.016245283,-0.13422331,0.0036285568
0.020506341,-0.10652644,0.001498028
0.015180018,-0.07137272,-0.0027630297
0.002396845,-0.024501082,-0.012350409
-0.007190535,0.020240024,-0.018741995
-0.009321064,0.041545313,-0.01980726
-0.005060006,0.02663161,-0.011285145
0.0013315806,-0.007456851,-0.0016977652
0.013049489,-0.03621899,0.0068243505
0.021571605,-0.03834952,0.013215937
0.020506341,-0.00958738,0.014281201
0.013049489,0.0127831735,0.011085408
0.005592638,0.015978966,0.0046938215
0.0013315806,0.007456851,-0.0027630297
0.0034621095,-0.01917476,-0.003828294
0.0066579026,-0.03834952,-0.0027630297
0.0045273737,-0.034088463,-0.0016977652
0.0013315806,-0.013848438,-0.0027630297
-0.0018642128,0.007456851,-0.003828294
-0.005060006,0.015978966,-0.0048935586
-0.0061252704,0.0053263223,-0.003828294
-0.007190535,-0.014913702,-6.3250074E-4
-0.0061252704,-0.018109495,0.0036285568
-0.008255799,-0.011717909,0.008954879
-0.011451593,-0.008522116,0.010020143
-0.014647386,-0.0010652645,0.008954879
-0.01784318,0.0127831735,0.007889614
-0.019973708,0.01917476,0.007889614
-0.01784318,0.015978966,0.010020143
-0.01571265,0.008522116,0.012150672
-0.01571265,0.002130529,0.008954879
-0.019973708,0.0063915867,0.0068243505
-0.026365295,0.010652645,0.005759086
-0.03488741,0.002130529,0.0036285568
-0.037017938,-0.008522116,0.0046938215
-0.03275688,-0.007456851,0.0036285568
-0.027430559,0.0031957934,0.008954879
-0.024234766,0.018109495,0.014281201
-0.018908443,0.02130529,0.013215937
-0.007190535,0.0031957934,0.005759086
0.005592638,-0.024501082,-0.003828294
0.013049489,-0.056459013,-0.012350409
0.011984224,-0.07243798,-0.014480938
0.0034621095,-0.068176925,-0.012350409
-0.011451593,-0.05752428,-0.005958823
-0.02530003,-0.039414782,-0.003828294
-0.028495824,-0.010652645,-0.003828294
-0.022104237,0.008522116,-6.3250074E-4
-0.010386328,0.0127831735,-6.3250074E-4
0.0013315806,0.00958738,-6.3250074E-4
0.0045273737,0.00958738,0.005759086
0.0013315806,0.014913702,0.0068243505
-0.0039947415,0.017044231,0.0046938215
-0.005060006,0.018109495,0.0036285568
-0.0018642128,0.00958738,0.005759086
0.002396845,0.0010652645,0.0068243505
0.0045273737,-0.0063915867,0.0046938215
0.0045273737,-0.00958738,-6.3250074E-4
0.005592638,-0.0127831735,-0.005958823
0.008788432,-0.013848438,-0.0080893515
0.0098536955,-0.017044231,-6.3250074E-4
0.011984224,-0.025566347,0.005759086
0.015180018,-0.030892668,0.0068243505
0.017310547,-0.027696876,0.005759086
0.017310547,-0.020240024,4.3276369E-4
0.019441076,-0.014913702,-0.005958823
0.019441076,-0.015978966,-0.0070240875
0.018375812,-0.017044231,-0.0070240875
0.018375812,-0.02130529,-0.005958823
0.011984224,-0.02130529,-0.0048935586
0.0066579026,-0.013848438,-0.0048935586
0.0013315806,-0.0127831735,-0.0070240875
0.002396845,-0.020240024,-0.0070240875
0.0034621095,-0.023435818,-0.003828294
0.002396845,-0.022370553,-0.0016977652
-0.0029294773,-0.011717909,4.3276369E-4
-0.0061252704,-0.0010652645,0.001498028
-0.0061252704,0.002130529,0.0036285568
-0.007190535,0.0031957934,0.0046938215
-0.008255799,0.0010652645,0.010020143
-0.0029294773,-0.0031957934,0.012150672
0.0034621095,-0.010652645,0.015346466
0.0098536955,-0.014913702,0.018542258
0.01091896,-0.00958738,0.016411731
0.0066579026,-0.0031957934,0.011085408
0.002396845,-0.0010652645,0.0046938215
0.005592638,-0.008522116,4.3276369E-4
0.013049489,-0.017044231,4.3276369E-4
0.021571605,-0.02130529,0.0025632926
0.025832662,-0.017044231,0.005759086
0.025832662,-0.007456851,0.007889614
0.019441076,0.0,0.0068243505
0.007723167,0.002130529,0.0036285568
-0.0039947415,-0.0010652645,-0.0027630297
-0.008255799,-0.007456851,-0.0070240875
-0.007190535,-0.00958738,-0.0080893515
-0.0018642128,-0.007456851,-0.005958823
0.002396845,-0.0031957934,-0.0027630297
0.005592638,0.0,-0.0016977652
0.0045273737,0.002130529,-0.0016977652
-7.9894834E-4,0.0010652645,-0.0027630297
-0.0061252704,-0.002130529,-0.0027630297
-0.008255799,-0.0053263223,-0.005958823
-0.007190535,-0.010652645,-0.0070240875
-0.0061252704,-0.011717909,-0.003828294
-0.007190535,-0.007456851,4.3276369E-4
-0.010386328,-0.002130529,0.0036285568
-0.008255799,0.0053263223,0.0046938215
-0.005060006,0.002130529,0.0068243505
-0.0039947415,-0.0063915867,0.0068243505
-0.005060006,-0.004261058,0.0036285568
-0.0039947415,0.0,0.0036285568
-7.9894834E-4,-0.0053263223,0.005759086
0.002396845,-0.011717909,0.0068243505
0.002396845,-0.020240024,0.0068243505
-7.9894834E-4,-0.017044231,0.0068243505
-0.009321064,-0.0063915867,0.007889614
-0.01784318,0.011717909,0.008954879
-0.019973708,0.025566347,0.008954879
-0.016777914,0.023435818,0.007889614
-0.012516857,0.0053263223,0.0068243505
-0.009321064,-0.007456851,0.0068243505
-0.008255799,-0.008522116,0.0036285568
-0.005060006,-0.007456851,-0.0027630297
-7.9894834E-4,-0.0053263223,-0.009154616
0.0066579026,-0.008522116,-0.012350409
0.01091896,-0.011717909,-0.01021988
0.011984224,-0.00958738,-0.003828294
0.013049489,-0.0031957934,0.0025632926
0.011984224,-0.0063915867,0.005759086
0.008788432,-0.011717909,0.007889614
0.0045273737,-0.010652645,0.010020143
-0.0039947415,-0.008522116,0.007889614
-0.012516857,-0.00958738,4.3276369E-4
-0.019973708,-0.00958738,-0.005958823
-0.022104237,-0.004261058,-0.0080893515
-0.018908443,0.0010652645,-0.0048935586
-0.013582122,0.0010652645,0.001498028
-0.007190535,0.002130529,0.0025632926
0.002396845,0.004261058,0.001498028
0.011984224,-0.0010652645,-0.0016977652
0.018375812,-0.0127831735,-6.3250074E-4
0.020506341,-0.025566347,4.3276369E-4
0.019441076,-0.02876214,-0.0016977652
0.015180018,-0.024501082,-0.003828294
0.011984224,-0.018109495,-0.0048935586
0.008788432,-0.0127831735,-0.0027630297
0.005592638,-0.011717909,-0.0016977652
0.0034621095,-0.00958738,4.3276369E-4
0.002396845,-0.0063915867,-6.3250074E-4
0.0045273737,-0.007456851,-0.0027630297
0.007723167,-0.0063915867,-0.0016977652
0.0066579026,-0.0053263223,4.3276369E-4
0.0034621095,-0.002130529,0.001498028
0.002396845,-0.0010652645,0.001498028
0.0045273737,0.0010652645,0.001498028
0.008788432,-0.0063915867,4.3276369E-4
0.0098536955,-0.0127831735,-6.3250074E-4
0.008788432,-0.0127831735,-0.0016977652
0.007723167,-0.00958738,-0.0016977652
0.007723167,-0.00958738,-0.0027630297
0.0066579026,-0.010652645,-0.0027630297
0.0045273737,-0.011717909,4.3276369E-4
0.0034621095,-0.013848438,4.3276369E-4
0.002396845,-0.018109495,4.3276369E-4
0.0034621095,-0.025566347,0.0025632926
0.0045273737,-0.03621899,0.005759086
0.0045273737,-0.024501082,0.0068243505
0.0034621095,-0.002130529,0.0046938215
0.0034621095,0.007456851,4.3276369E-4
0.0066579026,0.007456851,-0.005958823
0.0098536955,0.0,-0.005958823
0.01091896,-0.00958738,-0.0048935586
0.014114753,-0.013848438,-0.003828294
0.014114753,-0.0127831735,-6.3250074E-4
0.014114753,-0.010652645,-0.0027630297
0.013049489,-0.0053263223,-0.003828294
0.0098536955,-0.004261058,-0.0027630297
0.005592638,-0.0031957934,-0.0016977652
0.005592638,-0.0010652645,-0.0027630297
0.0045273737,0.0,-0.0016977652
0.0034621095,0.002130529,-0.0027630297
0.005592638,0.0010652645,-0.0016977652
0.0098536955,-0.002130529,-0.0027630297
0.01091896,-0.004261058,-0.0027630297
0.01091896,-0.004261058,-0.0027630297
0.011984224,-0.0063915867,-0.0027630297
0.0098536955,-0.007456851,-0.0027630297
0.0066579026,-0.0031957934,-0.0027630297
0.0034621095,0.002130529,-0.003828294
0.0034621095,0.002130529,-0.0016977652
0.0034621095,-0.004261058,4.3276369E-4
0.002396845,-0.010652645,0.0036285568
0.0034621095,-0.013848438,0.0036285568
0.0045273737,-0.018109495,0.0025632926
0.0066579026,-0.01917476,0.001498028
0.0066579026,-0.014913702,0.0025632926
0.0066579026,-0.011717909,-6.3250074E-4
0.0066579026,-0.0031957934,-0.005958823
0.007723167,-0.0031957934,-0.005958823
0.0098536955,-0.011717909,-0.005958823
0.011984224,-0.01917476,-0.005958823
0.01091896,-0.020240024,-0.005958823
0.008788432,-0.0127831735,-0.005958823
0.0066579026,-0.004261058,-0.005958823
0.0045273737,-0.0053263223,-0.0048935586
0.005592638,-0.013848438,-0.003828294
0.01091896,-0.023435818,-0.0016977652
0.017310547,-0.037284255,-6.3250074E-4
0.023702133,-0.041545313,0.001498028
0.026897926,-0.037284255,4.3276369E-4
0.02263687,-0.023435818,-0.0027630297
0.017310547,-0.0053263223,-0.005958823
0.013049489,0.0,-0.0048935586
0.0098536955,-0.0031957934,-0.0070240875
0.0066579026,-0.007456851,-0.009154616
2.663161E-4,-0.0063915867,-0.01021988
-0.0029294773,0.002130529,-0.012350409
-0.0039947415,0.0063915867,-0.009154616
-0.0018642128,0.004261058,-0.0080893515
0.002396845,-0.0010652645,-0.0027630297
0.008788432,-0.014913702,0.001498028
0.014114753,-0.025566347,0.0025632926
0.018375812,-0.022370553,0.0025632926
0.020506341,-0.0127831735,0.001498028
0.019441076,0.0,-6.3250074E-4
0.015180018,0.00958738,-0.0027630297
0.01091896,0.008522116,-0.0016977652
0.0045273737,0.0010652645,-0.003828294
-7.9894834E-4,0.004261058,-0.003828294
-0.007190535,0.0053263223,-0.005958823
-0.010386328,0.004261058,-0.0070240875
-0.010386328,0.0063915867,-0.0080893515
-0.012516857,0.0063915867,-0.0070240875
-0.008255799,0.0031957934,-0.003828294
-0.0061252704,0.0031957934,-0.0016977652
-0.005060006,0.0063915867,0.001498028
-0.007190535,0.008522116,0.001498028
-0.007190535,0.00958738,0.0036285568
-0.008255799,0.008522116,0.0025632926
-0.0061252704,-0.0010652645,-6.3250074E-4
-0.0039947415,-0.00958738,-0.0016977652
-0.0061252704,-0.0053263223,-6.3250074E-4
-0.010386328,0.0031957934,4.3276369E-4
-0.012516857,0.011717909,-6.3250074E-4
-0.011451593,0.0127831735,-6.3250074E-4
-0.008255799,0.00958738,0.0025632926
-0.009321064,0.0053263223,0.005759086
-0.014647386,0.0053263223,0.0068243505
-0.018908443,0.014913702,0.0046938215
-0.021038972,0.022370553,0.0025632926
-0.01571265,0.02130529,-6.3250074E-4
-0.0061252704,0.014913702,-0.0027630297
0.005592638,0.0010652645,-0.0070240875
0.016245283,-0.0127831735,-0.01021988
0.024767399,-0.018109495,-0.0080893515
0.033289514,-0.015978966,-0.0070240875
0.0396811,-0.018109495,-0.009154616
0.045007423,-0.02876214,-0.015546203
0.046072688,-0.04367584,-0.025133582
0.045007423,-0.047936898,-0.02939464
0.04181163,-0.046871636,-0.02726411
0.037550572,-0.058589544,-0.023003053
0.036485307,-0.07243798,-0.020872524
0.033289514,-0.07137272,-0.020872524
0.027963191,-0.05752428,-0.024068318
0.024767399,-0.041545313,-0.02726411
0.019441076,-0.034088463,-0.02726411
0.011984224,-0.024501082,-0.024068318
0.0045273737,-0.013848438,-0.015546203
-0.0029294773,0.002130529,-0.005958823
-0.005060006,0.017044231,0.001498028
0.0013315806,0.023435818,0.0036285568
0.011984224,0.0127831735,0.005759086
0.014114753,-0.0010652645,0.008954879
0.0066579026,-0.004261058,0.008954879
-0.007190535,0.004261058,0.005759086
-0.01784318,0.0127831735,-6.3250074E-4
-0.019973708,0.018109495,-0.0080893515
-0.01571265,0.025566347,-0.012350409
-0.009321064,0.04367584,-0.014480938
-0.005060006,0.05752428,-0.015546203
-0.0029294773,0.051132694,-0.011285145
-0.0029294773,0.029827405,-0.0027630297
2.663161E-4,0.0053263223,0.0036285568
0.005592638,-0.013848438,0.001498028
0.0098536955,-0.02130529,-0.0027630297
0.011984224,-0.017044231,-0.003828294
0.008788432,-0.014913702,-0.0016977652
0.002396845,-0.007456851,4.3276369E-4
-0.0039947415,0.0010652645,0.0025632926
-0.005060006,0.0010652645,0.005759086
-0.007190535,0.0031957934,0.0068243505
-0.0039947415,0.004261058,0.0036285568
0.0013315806,0.0063915867,4.3276369E-4
0.007723167,0.0010652645,-6.3250074E-4
0.0098536955,-0.008522116,-6.3250074E-4
0.011984224,-0.008522116,4.3276369E-4
0.011984224,-0.0031957934,-0.0027630297
0.013049489,-0.0063915867,-0.0070240875
0.016245283,-0.017044231,-0.005958823
0.017310547,-0.02876214,-0.0027630297
0.015180018,-0.027696876,-0.0016977652
0.011984224,-0.014913702,-0.0027630297
0.007723167,-0.0031957934,-0.003828294
0.005592638,-0.0010652645,-6.3250074E-4
0.0066579026,-0.004261058,-6.3250074E-4
0.005592638,-0.008522116,-0.0016977652
0.002396845,-0.0053263223,-0.0016977652
-7.9894834E-4,0.002130529,0.001498028
-0.005060006,0.0063915867,0.0036285568
-0.007190535,0.013848438,0.0036285568
-0.009321064,0.013848438,0.0025632926
-0.0061252704,0.011717909,0.001498028
-7.9894834E-4,0.0063915867,4.3276369E-4
0.0045273737,-0.0010652645,4.3276369E-4
0.005592638,-0.0053263223,-0.0016977652
0.0013315806,-0.0010652645,-0.003828294
-0.0039947415,0.0031957934,-0.003828294
-0.008255799,-0.002130529,-0.0016977652
-0.007190535,-0.0063915867,-0.0016977652
-0.0039947415,-0.004261058,-0.0048935586
0.002396845,-0.004261058,-0.009154616
0.007723167,-0.010652645,-0.009154616
0.01091896,-0.011717909,-0.005958823
0.0098536955,-0.007456851,-0.0027630297
0.0066579026,0.004261058,4.3276369E-4
0.0013315806,0.015978966,0.0025632926
-0.0029294773,0.01917476,-0.0027630297
-7.9894834E-4,0.0063915867,-0.0080893515
0.0013315806,-0.0053263223,-0.0070240875
-7.9894834E-4,-0.0063915867,-0.003828294
-0.0029294773,0.0010652645,-0.0027630297
-0.0029294773,0.00958738,-0.0027630297
2.663161E-4,0.010652645,-0.0016977652
0.005592638,0.0031957934,0.001498028
0.008788432,-0.0053263223,0.0036285568
0.01091896,-0.007456851,0.0036285568
0.013049489,-0.008522116,0.0036285568
0.008788432,-0.004261058,-6.3250074E-4
0.0066579026,-0.0010652645,-0.0048935586
0.0045273737,0.0010652645,-0.0070240875
0.0034621095,-0.0031957934,-0.0070240875
0.0034621095,-0.008522116,-0.0048935586
0.0066579026,-0.010652645,-6.3250074E-4
0.0051265853,-0.0088883005,0.0050932956
0.002996056,-0.004627242,0.0072238245
-0.0012650015,0.008155931,0.0050932956
-0.0065913238,0.016678046,0.0029627667
-0.009787117,0.015612782,-2.330266E-4
-0.010852382,0.0049601374,-0.0034288198
-0.007656588,-0.007823036,-0.001298291
-0.004460795,-0.009953564,0.0018975022
-0.0033955304,-0.0014314491,0.0018975022
-0.004460795,0.0070906663,0.0018975022
-0.002330266,0.009221195,0.0029627667
-0.0033955304,0.003894873,0.00615856
-0.004460795,-0.0014314491,0.0050932956
-0.007656588,6.9907977E-4,0.0029627667
-0.011917646,0.0049601374,0.0018975022
-0.0129829105,0.0017643442,0.0018975022
-0.011917646,-0.0014314491,8.322378E-4
-0.009787117,-0.003561978,0.0018975022
-0.0065913238,-0.004627242,0.0029627667
-0.002330266,-0.0088883005,0.0072238245
0.004061321,-0.012084093,0.004028031
0.0104529075,-0.014214622,0.0029627667
0.009387643,-0.012084093,-0.001298291
0.0019307918,-0.003561978,-2.330266E-4
-0.007656588,0.016678046,0.0029627667
-0.017243968,0.025200162,0.009354353
-0.025766084,0.024134897,0.016811205
-0.033222936,0.027330691,0.022137526
-0.03961452,0.033722278,0.018941734
-0.040679786,0.035852805,0.0072238245
-0.03641873,0.030526483,-0.0023635554
-0.026831347,0.022004368,-0.001298291
-0.015113439,0.008155931,0.004028031
-0.002330266,-0.0014314491,0.0050932956
0.0061918497,0.0028296087,0.0029627667
0.011518172,0.008155931,0.0018975022
0.014713965,0.008155931,0.0018975022
0.016844494,-3.6618466E-4,8.322378E-4
0.016844494,-0.014214622,-0.0034288198
0.017909758,-0.026997795,-0.0055593485
0.013648701,-0.034454647,-0.0044940845
0.008322379,-0.028063059,-0.0023635554
0.0061918497,-0.019540945,-0.0044940845
0.0072571137,-0.01634515,-0.008755142
0.0104529075,-0.019540945,-0.008755142
0.015779229,-0.023802003,-0.0023635554
0.016844494,-0.019540945,0.0018975022
0.012583436,-0.0056925067,0.0018975022
0.0051265853,0.009221195,-2.330266E-4
-1.9973709E-4,0.009221195,-0.001298291
-0.002330266,0.003894873,-0.0023635554
-0.0012650015,-0.0024967135,-0.001298291
0.0019307918,-0.0088883005,8.322378E-4
0.0051265853,-0.0110188285,0.0018975022
0.0061918497,-0.007823036,0.0018975022
0.0051265853,-0.0024967135,0.0029627667
0.0019307918,6.9907977E-4,0.0018975022
-0.002330266,6.9907977E-4,0.0018975022
-0.0055260593,0.0028296087,0.0018975022
-0.008721853,0.003894873,0.0018975022
-0.009787117,0.0070906663,-2.330266E-4
-0.0065913238,0.01028646,-2.330266E-4
0.0051265853,0.008155931,-0.001298291
0.015779229,-0.007823036,-0.0023635554
0.022170816,-0.019540945,-2.330266E-4
0.017909758,-0.020606209,0.0050932956
0.0072571137,-0.0110188285,0.0072238245
-0.004460795,0.0070906663,0.0050932956
-0.014048175,0.018808575,0.0018975022
-0.016178703,0.016678046,-2.330266E-4
-0.0129829105,0.008155931,0.0029627667
-0.007656588,0.006025402,0.0050932956
-0.004460795,0.008155931,0.0018975022
-0.0033955304,0.009221195,0.0029627667
-0.0012650015,0.0017643442,0.0029627667
0.002996056,-0.003561978,8.322378E-4
0.0019307918,0.0017643442,-0.001298291
-0.0033955304,0.013482253,0.0018975022
-0.008721853,0.019873839,0.0050932956
-0.0065913238,0.018808575,0.0072238245
8.6552737E-4,0.0070906663,0.0050932956
0.0072571137,-0.0014314491,0.0029627667
0.0104529075,-0.0014314491,0.0018975022
0.0051265853,0.0070906663,0.0029627667
0.0019307918,0.0145475175,0.0029627667
0.004061321,0.016678046,-0.0023635554
0.0061918497,0.01028646,-0.008755142
8.6552737E-4,0.0145475175,-0.011950935
-0.007656588,0.034787543,-0.006624613
-0.011917646,0.06354968,-0.0076898774
-0.0065913238,0.079528645,-0.019407786
0.002996056,0.079528645,-0.025799373
0.0104529075,0.07846338,-0.023668844
0.011518172,0.07313706,-0.017277258
0.0072571137,0.060353886,-0.009820406
-0.002330266,0.03691807,-0.0044940845
-0.018309232,0.015612782,-0.001298291
-0.03961452,0.025200162,-2.330266E-4
-0.05878928,0.05076651,0.0050932956
-0.056658752,0.05822336,0.016811205
-0.034288198,0.0390486,0.02320279
-0.008721853,0.0028296087,0.013615411
0.0051265853,-0.029128324,-2.330266E-4
0.0019307918,-0.044042025,-0.0076898774
-0.011917646,-0.046172556,-0.010885671
-0.02257029,-0.044042025,-0.0076898774
-0.024700819,-0.034454647,-0.0044940845
-0.014048175,-0.017410416,-0.0034288198
0.0019307918,-0.006757771,-0.0034288198
0.016844494,-3.6618466E-4,-0.0044940845
0.024301345,0.0028296087,-0.0034288198
0.020040287,0.0028296087,8.322378E-4
0.011518172,0.003894873,0.0018975022
-0.002330266,-0.0014314491,0.0029627667
-0.010852382,-0.0056925067,0.00615856
-0.017243968,-0.004627242,0.0082890885
-0.018309232,0.0070906663,0.0072238245
-0.016178703,0.013482253,0.004028031
-0.011917646,0.0049601374,0.0018975022
-0.0033955304,-0.006757771,0.004028031
0.0061918497,-0.01634515,0.00615856
0.011518172,-0.028063059,0.010419617
0.012583436,-0.034454647,0.016811205
0.012583436,-0.034454647,0.020006998
0.014713965,-0.03125885,0.014680675
0.016844494,-0.029128324,0.00615856
0.018975023,-0.029128324,0.0018975022
0.021105552,-0.03551991,-0.001298291
0.017909758,-0.030193588,-2.330266E-4
0.0072571137,-0.013149357,8.322378E-4
-0.004460795,0.0049601374,-0.0034288198
-0.0129829105,0.013482253,-0.0076898774
-0.0129829105,0.006025402,-0.0055593485
-0.010852382,-0.0056925067,-0.0044940845
-0.009787117,-0.0056925067,-0.001298291
-0.009787117,6.9907977E-4,0.0029627667
-0.010852382,0.003894873,8.322378E-4
-0.008721853,-0.0014314491,-0.0034288198
-0.004460795,-0.007823036,-0.0023635554
-0.0012650015,-0.019540945,-2.330266E-4
-1.9973709E-4,-0.022736738,-2.330266E-4
-0.0012650015,-0.017410416,-0.0023635554
-0.004460795,-0.012084093,-0.0034288198
-0.004460795,-0.0110188285,-0.0023635554
-0.004460795,-0.012084093,0.0018975022
-0.0033955304,-0.012084093,0.004028031
-0.0055260593,-0.0110188285,8.322378E-4
-0.007656588,-0.004627242,-0.001298291
-0.0065913238,-3.6618466E-4,8.322378E-4
-0.004460795,-0.003561978,-2.330266E-4
-0.004460795,-0.0056925067,8.322378E-4
-0.0055260593,6.9907977E-4,0.0029627667
-0.007656588,0.0049601374,0.004028031
-0.011917646,0.0049601374,0.004028031
-0.0129829105,0.003894873,0.004028031
-0.0129829105,0.0017643442,0.004028031
-0.011917646,-3.6618466E-4,0.0029627667
-0.010852382,0.0028296087,0.0029627667
-0.0055260593,0.0017643442,0.0018975022
8.6552737E-4,-0.0014314491,8.322378E-4
0.0061918497,-0.007823036,0.0018975022
0.0051265853,-0.0110188285,0.004028031
0.0051265853,-0.0056925067,0.0029627667
0.002996056,-3.6618466E-4,0.0018975022
8.6552737E-4,-3.6618466E-4,-2.330266E-4
0.0019307918,-0.004627242,-2.330266E-4
8.6552737E-4,-0.0056925067,8.322378E-4
-1.9973709E-4,-3.6618466E-4,8.322378E-4
-1.9973709E-4,0.003894873,0.0018975022
8.6552737E-4,-3.6618466E-4,-0.0023635554
0.0061918497,-0.009953564,-0.0044940845
0.011518172,-0.014214622,-0.001298291
0.011518172,-0.006757771,8.322378E-4
0.0072571137,6.9907977E-4,0.0018975022
0.0061918497,-3.6618466E-4,0.0018975022
0.0061918497,-0.004627242,8.322378E-4
0.004061321,-0.004627242,8.322378E-4
-0.0033955304,0.0070906663,0.004028031
-0.009787117,0.016678046,0.010419617
-0.0129829105,0.023069633,0.012550146
-0.0129829105,0.023069633,0.010419617
-0.009787117,0.022004368,0.0072238245
-0.0012650015,0.01774331,0.0050932956
0.0104529075,0.003894873,0.0050932956
0.021105552,-0.0088883005,0.00615856
0.028562402,-0.01634515,0.0050932956
0.028562402,-0.020606209,8.322378E-4
0.022170816,-0.019540945,-0.0034288198
0.012583436,-0.01847568,-0.006624613
0.002996056,-0.015279886,-0.0076898774
-0.0012650015,-0.014214622,-0.010885671
-0.0033955304,-0.009953564,-0.011950935
8.6552737E-4,-0.006757771,-0.010885671
0.0061918497,-0.004627242,-0.008755142
0.011518172,-0.004627242,-0.0044940845
0.013648701,-0.004627242,-2.330266E-4
0.012583436,-0.003561978,0.00615856
0.0072571137,-0.0024967135,0.0072238245
8.6552737E-4,6.9907977E-4,0.0050932956
-0.0033955304,0.008155931,0.0029627667
-0.0033955304,0.0145475175,8.322378E-4
-0.0033955304,0.016678046,8.322378E-4
8.6552737E-4,0.011351724,0.0018975022
0.0072571137,-3.6618466E-4,0.0072238245
0.009387643,-0.0088883005,0.009354353
0.009387643,-0.013149357,0.0050932956
0.0061918497,-0.0110188285,8.322378E-4
0.002996056,-0.006757771,-0.0034288198
0.0019307918,-0.0024967135,-0.0055593485
-1.9973709E-4,-0.0014314491,-0.006624613
-0.002330266,-0.0014314491,-0.0044940845
-0.0012650015,-0.0024967135,-0.001298291
-0.0012650015,0.0017643442,0.0018975022
-0.002330266,0.009221195,0.0018975022
-0.0065913238,0.012416989,-2.330266E-4
-0.007656588,0.012416989,-0.0023635554
-0.0065913238,0.0070906663,-0.0023635554
-0.004460795,0.0028296087,-2.330266E-4
-0.007656588,0.0017643442,0.0018975022
-0.010852382,0.0070906663,8.322378E-4
-0.011917646,0.009221195,-0.0023635554
-0.009787117,0.0028296087,-0.0023635554
-0.0065913238,-0.0024967135,-0.0034288198
-0.0055260593,0.0049601374,-0.0023635554
-0.004460795,0.011351724,-2.330266E-4
-0.004460795,0.003894873,-2.330266E-4
-0.0055260593,-0.007823036,-0.001298291
-0.007656588,-0.0110188285,-0.0034288198
-0.010852382,-0.006757771,-0.0023635554
-0.010852382,-0.0024967135,-0.0034288198
-0.009787117,-3.6618466E-4,-0.0044940845
-0.007656588,-0.0014314491,-0.0034288198
-0.004460795,-3.6618466E-4,0.0018975022
-0.0055260593,-3.6618466E-4,8.322378E-4
-0.008721853,0.0049601374,8.322378E-4
-0.010852382,0.0049601374,-0.001298291
-0.011917646,6.9907977E-4,-0.001298291
-0.010852382,-0.0014314491,-2.330266E-4
-0.007656588,-0.003561978,8.322378E-4
-0.004460795,-0.007823036,0.004028031
-0.004460795,-0.0014314491,0.00615856
-0.004460795,0.003894873,0.00615856
-0.0033955304,0.0017643442,0.0050932956
-0.0033955304,-0.004627242,0.004028031
-0.0033955304,-0.009953564,0.004028031
-0.004460795,-0.009953564,0.004028031
-0.007656588,-0.004627242,8.322378E-4
-0.009787117,-0.003561978,-0.0044940845
-0.010852382,-0.006757771,-0.006624613
-0.009787117,-0.012084093,-0.006624613
-0.0065913238,-0.012084093,-0.0034288198
-0.0065913238,-0.004627242,-2.330266E-4
-0.0065913238,0.0028296087,-2.330266E-4
-0.004460795,0.0049601374,0.0029627667
-0.002330266,0.0017643442,0.0029627667
-0.0012650015,-0.004627242,0.0029627667
-0.002330266,-0.0056925067,0.0029627667
-0.0065913238,-3.6618466E-4,0.0029627667
-0.007656588,0.0028296087,0.004028031
-0.0065913238,6.9907977E-4,0.004028031
-0.0065913238,0.0028296087,0.004028031
-0.007656588,0.0049601374,0.0072238245
-0.0055260593,0.0017643442,0.0072238245
-0.002330266,-0.0056925067,0.0018975022
0.004061321,-0.0110188285,-0.001298291
0.0072571137,-0.007823036,-2.330266E-4
0.0061918497,6.9907977E-4,8.322378E-4
0.004061321,0.008155931,-0.001298291
0.0061918497,0.008155931,-0.0034288198
0.0072571137,0.0017643442,-0.0023635554
0.0061918497,-0.006757771,-0.001298291
0.0051265853,-0.003561978,8.322378E-4
0.004061321,0.0028296087,0.00615856
0.0051265853,-0.0024967135,0.00615856
0.0061918497,-0.006757771,0.004028031
0.004061321,-3.6618466E-4,0.004028031
-1.9973709E-4,0.0049601374,8.322378E-4
-1.9973709E-4,-3.6618466E-4,-0.001298291
8.6552737E-4,-0.0088883005,-2.330266E-4
0.0019307918,-0.012084093,0.0018975022
8.6552737E-4,-0.0024967135,0.004028031
8.6552737E-4,0.0070906663,0.004028031
8.6552737E-4,0.009221195,0.0029627667
0.002996056,0.0049601374,0.0018975022
