ACC_X,ACC_Y,ACC_Z
4.771644,2.4049757,8.561666
4.7907977,2.4253263,8.610746
4.7884035,2.4109612,8.634688
4.795586,2.396596,8.6095495
4.8267107,2.408567,8.611943
4.844667,2.4169466,8.574833
4.8267107,2.4480712,8.616732
4.8123455,2.4528596,8.542512
4.7500963,2.4504654,8.582016
4.7740383,2.4157495,8.623915
4.783615,2.4025815,8.678981
4.7740383,2.3906105,8.616732
4.8015714,2.384625,8.560468
4.7405195,2.408567,8.573636
4.7884035,2.4612393,8.602366
4.7740383,2.4744074,8.663419
4.807557,2.4756045,8.596381
4.8099513,2.4420857,8.507795
4.8135424,2.3690627,8.522161
4.7860093,2.3882163,8.504205
4.7417164,2.4372973,8.565256
4.721366,2.4744074,8.6334915
4.747702,2.4863784,8.598776
4.735731,2.3894134,8.593987
4.7165775,2.3427265,8.640674
4.722563,2.3546975,8.628703
4.7656584,2.4229321,8.634688
4.8159366,2.4504654,8.560468
4.8159366,2.456451,8.542512
4.8338933,2.4492683,8.544906
4.84347,2.469619,8.517372
4.8219223,2.4492683,8.577228
4.823119,2.4480712,8.571242
4.84347,2.480393,8.590396
4.8985367,2.4863784,8.579621
4.855441,2.4791958,8.6299
4.7524905,2.420538,8.6334915
4.685453,2.3475149,8.678981
4.673482,2.3092074,8.671799
4.6722846,2.2780828,8.670602
4.6782703,2.2756886,8.615535
4.7429137,2.304419,8.619126
4.7548847,2.3594859,8.672996
4.795586,2.372654,8.651448
4.781221,2.3690627,8.605958
4.7321396,2.3690627,8.59279
4.710592,2.3463178,8.599973
4.711789,2.3714569,8.662222
4.734534,2.3690627,8.674192
4.772841,2.4037786,8.643068
4.8362875,2.4372973,8.604761
4.7919946,2.373851,8.590396
4.763264,2.4037786,8.564059
4.734534,2.4145525,8.53054
4.7764325,2.4588451,8.578424
4.8015714,2.4636335,8.599973
4.80636,2.4636335,8.64666
4.8422728,2.469619,8.617929
4.829105,2.4420857,8.585608
4.8147397,2.4480712,8.5473
4.8015714,2.4145525,8.561666
4.808754,2.3834279,8.550891
4.7764325,2.3750482,8.591593
4.76925,2.3942018,8.565256
4.8338933,2.4181437,8.571242
4.8458643,2.432509,8.59279
4.8422728,2.468422,8.559271
4.818331,2.433706,8.623915
4.7764325,2.4133554,8.604761
4.7680526,2.4277205,8.558074
4.7656584,2.4145525,8.585608
4.7429137,2.4037786,8.613141
4.7500963,2.4193408,8.589199
4.784812,2.4181437,8.622718
4.8147397,2.4037786,8.604761
4.8039656,2.409764,8.582016
4.7548847,2.4109612,8.611943
4.7560816,2.4025815,8.614338
4.781221,2.3989902,8.611943
4.8243165,2.3822308,8.615535
4.8123455,2.3930047,8.605958
4.805163,2.4037786,8.542512
4.763264,2.4396915,8.604761
4.7979803,2.4193408,8.558074
4.8039656,2.4504654,8.576031
4.847061,2.4121583,8.5700445
4.8243165,2.4157495,8.6299
4.7417164,2.4301147,8.60117
4.7620673,2.432509,8.603564
4.8147397,2.432509,8.577228
4.8518496,2.4193408,8.582016
4.8015714,2.4061728,8.572439
4.71538,2.4013844,8.641871
4.7046065,2.3702598,8.641871
4.7261543,2.373851,8.598776
4.7764325,2.4001873,8.590396
4.8123455,2.3774424,8.605958
4.8362875,2.3906105,8.627506
4.793192,2.4109612,8.599973
4.772841,2.4193408,8.586804
4.748899,2.468422,8.589199
4.819528,2.4361002,8.59279
4.807557,2.4157495,8.631097
4.811148,2.385822,8.670602
4.820725,2.3750482,8.6095495
4.805163,2.349909,8.572439
4.7919946,2.3678656,8.560468
4.735731,2.3786395,8.613141
4.6830587,2.3654714,8.649054
4.7429137,2.3918076,8.598776
4.8267107,2.4181437,8.574833
4.8386817,2.4384944,8.565256
4.8003745,2.408567,8.574833
4.771644,2.4013844,8.613141
4.787206,2.4049757,8.623915
4.7800236,2.4025815,8.604761
4.7884035,2.4396915,8.59279
4.771644,2.4779987,8.6095495
4.7919946,2.4648306,8.579621
4.819528,2.456451,8.583213
4.796783,2.4265234,8.537724
4.7536874,2.408567,8.566454
4.7680526,2.4001873,8.647857
4.7919946,2.3989902,8.602366
4.8003745,2.3702598,8.585608
4.7764325,2.4133554,8.595184
4.8003745,2.4025815,8.619126
4.8015714,2.4528596,8.573636
4.757279,2.4492683,8.596381
4.7740383,2.4229321,8.602366
4.8015714,2.4265234,8.584411
4.80636,2.4408886,8.604761
4.784812,2.4480712,8.567651
4.76087,2.4049757,8.576031
4.8027687,2.4265234,8.574833
4.8135424,2.4301147,8.59279
4.7979803,2.420538,8.574833
4.7979803,2.4361002,8.580819
4.772841,2.4313118,8.590396
4.746505,2.4432828,8.611943
4.787206,2.4648306,8.585608
4.808754,2.4983494,8.561666
4.793192,2.4779987,8.526949
4.829105,2.4408886,8.5700445
4.818331,2.4229321,8.593987
4.829105,2.4480712,8.552089
4.8135424,2.4732103,8.554482
4.811148,2.4349031,8.554482
4.784812,2.4396915,8.593987
4.787206,2.4301147,8.622718
4.817134,2.445677,8.567651
4.8386817,2.492364,8.522161
4.855441,2.4720132,8.573636
4.8638206,2.504335,8.550891
4.8123455,2.4708161,8.586804
4.8099513,2.445677,8.567651
4.8003745,2.4612393,8.573636
4.7907977,2.4744074,8.582016
4.823119,2.4791958,8.591593
4.807557,2.457648,8.572439
4.772841,2.4887726,8.549694
4.7656584,2.4289176,8.523358
4.7620673,2.4349031,8.53892
4.8039656,2.4313118,8.576031
4.8267107,2.44448,8.579621
4.829105,2.4851813,8.550891
4.8578353,2.4744074,8.566454
4.8338933,2.5127146,8.526949
4.758476,2.4971523,8.561666
4.793192,2.4779987,8.580819
4.8338933,2.4540567,8.494628
4.871003,2.469619,8.562862
4.8578353,2.469619,8.560468
4.8602295,2.4779987,8.584411
4.841076,2.469619,8.554482
4.841076,2.5151088,8.553286
4.83509,2.4911668,8.528147
4.844667,2.4899697,8.546103
4.823119,2.4995465,8.522161
4.805163,2.492364,8.535329
4.830302,2.5067291,8.553286
4.8422728,2.4708161,8.537724
4.8494554,2.4624364,8.561666
4.831499,2.4899697,8.479065
4.830302,2.5151088,8.535329
4.831499,2.5079262,8.560468
4.84347,2.4875755,8.564059
4.841076,2.4779987,8.556877
4.8374844,2.4887726,8.552089
4.8374844,2.469619,8.566454
4.8518496,2.433706,8.554482
4.847061,2.4708161,8.526949
4.8147397,2.493561,8.531737
4.819528,2.5103204,8.51019
4.8099513,2.5031378,8.550891
4.819528,2.5019407,8.62152
4.8099513,2.4504654,8.591593
4.847061,2.445677,8.535329
4.853047,2.4899697,8.498219
4.8578353,2.4827871,8.498219
4.8374844,2.4959552,8.537724
4.811148,2.4779987,8.552089
4.796783,2.4636335,8.553286
4.8243165,2.480393,8.556877
4.832696,2.4863784,8.552089
4.8626237,2.456451,8.562862
4.820725,2.480393,8.579621
4.831499,2.4552538,8.583213
4.841076,2.4636335,8.541314
4.820725,2.4504654,8.532935
4.8159366,2.4396915,8.574833
4.7919946,2.4552538,8.578424
4.844667,2.4624364,8.579621
4.8626237,2.4289176,8.532935
4.8518496,2.4732103,8.578424
4.818331,2.4791958,8.568848
4.807557,2.4708161,8.562862
4.8015714,2.4420857,8.586804
4.817134,2.4432828,8.543709
4.8518496,2.4600422,8.561666
4.8662148,2.44448,8.562862
4.871003,2.4432828,8.520964
4.8243165,2.4612393,8.573636
4.793192,2.4588451,8.585608
4.805163,2.4540567,8.5473
4.83509,2.44448,8.558074
4.8386817,2.4289176,8.599973
4.8267107,2.4265234,8.571242
4.807557,2.4277205,8.559271
4.818331,2.4121583,8.596381
4.8147397,2.4061728,8.566454
4.794389,2.4504654,8.552089
4.823119,2.4540567,8.565256
4.8494554,2.4612393,8.577228
4.8458643,2.4660277,8.602366
4.8458643,2.433706,8.548497
4.8362875,2.433706,8.561666
4.8733974,2.4349031,8.534132
4.841076,2.4959552,8.495825
4.8267107,2.4947581,8.549694
4.8494554,2.4121583,8.585608
4.8386817,2.3918076,8.605958
4.818331,2.4277205,8.591593
4.8338933,2.4396915,8.540117
4.853047,2.4827871,8.550891
4.811148,2.4839842,8.532935
4.8135424,2.5210943,8.582016
4.807557,2.4648306,8.516175
4.830302,2.4504654,8.534132
4.8243165,2.48159,8.561666
4.853047,2.4468741,8.574833
4.8422728,2.445677,8.558074
4.820725,2.4540567,8.531737
4.829105,2.4756045,8.499416
4.8626237,2.4756045,8.542512
4.8398786,2.4648306,8.542512
4.8159366,2.4468741,8.541314
4.8123455,2.4552538,8.5700445
4.867412,2.4720132,8.544906
4.8781857,2.4672248,8.514978
4.820725,2.4672248,8.554482
4.7740383,2.48159,8.536526
4.820725,2.480393,8.542512
4.8542438,2.4708161,8.579621
4.8626237,2.4636335,8.552089
4.8482585,2.4432828,8.589199
4.819528,2.4660277,8.5700445
4.820725,2.4911668,8.564059
4.8243165,2.4947581,8.525752
4.8482585,2.5139117,8.528147
4.8386817,2.4995465,8.543709
4.83509,2.5151088,8.549694
4.8662148,2.4779987,8.544906
4.8662148,2.457648,8.542512
4.871003,2.4756045,8.554482
4.84347,2.4839842,8.566454
4.867412,2.4756045,8.514978
4.830302,2.492364,8.519767
4.8123455,2.5067291,8.514978
4.7907977,2.5258827,8.582016
4.867412,2.517503,8.565256
4.9416323,2.4600422,8.524555
4.921282,2.4660277,8.463503
4.8877625,2.469619,8.503007
4.8398786,2.4827871,8.544906
4.7680526,2.4779987,8.591593
4.7907977,2.5031378,8.615535
4.8039656,2.5234885,8.596381
4.8662148,2.5139117,8.507795
4.8626237,2.516306,8.453926
4.856638,2.4851813,8.491036
4.8542438,2.4588451,8.531737
4.8147397,2.4660277,8.554482
4.8039656,2.4791958,8.522161
4.8398786,2.5079262,8.524555
4.8482585,2.5450363,8.520964
4.8602295,2.5450363,8.535329
4.794389,2.4959552,8.572439
4.793192,2.48159,8.558074
4.8578353,2.4779987,8.507795
4.871003,2.468422,8.4647
4.8386817,2.4827871,8.537724
4.8219223,2.4791958,8.582016
4.83509,2.4839842,8.541314
4.879383,2.5031378,8.535329
4.8398786,2.5115175,8.526949
4.8099513,2.5198972,8.556877
4.8219223,2.5127146,8.583213
4.8626237,2.4911668,8.53892
4.853047,2.5079262,8.531737
4.84347,2.4971523,8.512584
4.856638,2.5007436,8.499416
4.867412,2.4995465,8.529344
4.8506527,2.5127146,8.529344
4.8494554,2.5318682,8.556877
4.8542438,2.4720132,8.561666
4.84347,2.4827871,8.560468
4.856638,2.5007436,8.519767
4.855441,2.4851813,8.531737
4.847061,2.4720132,8.51019
4.841076,2.4947581,8.506598
4.8482585,2.5210943,8.556877
4.8422728,2.4911668,8.517372
4.83509,2.504335,8.532935
4.823119,2.5019407,8.579621
4.817134,2.5151088,8.567651
4.8398786,2.5258827,8.51019
4.9284644,2.469619,8.520964
4.9069166,2.432509,8.564059
4.8602295,2.4756045,8.488642
4.8135424,2.492364,8.526949
4.831499,2.5210943,8.523358
4.8267107,2.48159,8.556877
4.8422728,2.4839842,8.571242
4.9081135,2.4971523,8.519767
4.939238,2.5187001,8.47308
4.8901567,2.5390508,8.492233
4.831499,2.516306,8.5473
4.784812,2.5139117,8.574833
4.8015714,2.4756045,8.5700445
4.8338933,2.4660277,8.494628
4.8662148,2.517503,8.467094
4.8542438,2.5258827,8.505402
4.868609,2.4971523,8.554482
4.856638,2.4588451,8.526949
4.841076,2.4361002,8.5473
4.8362875,2.4708161,8.559271
4.8255134,2.5139117,8.573636
4.831499,2.5103204,8.548497
4.8578353,2.4959552,8.48146
4.8961425,2.480393,8.506598
4.8482585,2.4863784,8.535329
4.8255134,2.480393,8.519767
4.832696,2.4995465,8.499416
4.830302,2.4887726,8.537724
4.841076,2.4875755,8.53054
4.8542438,2.505532,8.548497
4.891354,2.4983494,8.562862
4.868609,2.5019407,8.543709
4.8135424,2.5258827,8.561666
4.8279076,2.504335,8.560468
4.865018,2.4995465,8.51857
4.8961425,2.4995465,8.491036
4.868609,2.4887726,8.514978
4.818331,2.5019407,8.553286
4.7896004,2.4756045,8.567651
4.83509,2.4791958,8.541314
4.8757915,2.4887726,8.544906
4.9105077,2.505532,8.514978
4.88058,2.4756045,8.542512
4.8985367,2.469619,8.568848
4.8542438,2.445677,8.571242
4.811148,2.4779987,8.5700445
4.819528,2.469619,8.522161
4.8398786,2.516306,8.550891
4.832696,2.4875755,8.562862
4.8506527,2.4732103,8.6095495
4.8494554,2.4516625,8.558074
4.8757915,2.4528596,8.53892
4.8722005,2.4265234,8.503007
4.83509,2.4396915,8.528147
4.8003745,2.4959552,8.573636
4.8338933,2.4588451,8.580819
4.8518496,2.4875755,8.514978
4.8757915,2.4648306,8.534132
4.867412,2.4540567,8.542512
4.831499,2.4468741,8.576031
4.8279076,2.4863784,8.548497
4.871003,2.44448,8.53892
4.8578353,2.4552538,8.503007
4.8578353,2.469619,8.562862
4.831499,2.4313118,8.526949
4.8386817,2.4432828,8.582016
4.8865657,2.445677,8.517372
4.879383,2.4468741,8.534132
4.811148,2.4408886,8.53054
4.8243165,2.4660277,8.53054
4.8374844,2.4492683,8.526949
4.8482585,2.4612393,8.552089
4.841076,2.4851813,8.552089
4.868609,2.4528596,8.548497
4.8542438,2.4744074,8.572439
4.8698063,2.4648306,8.568848
4.8386817,2.4540567,8.53892
4.8398786,2.4839842,8.519767
4.8338933,2.4468741,8.568848
4.8614264,2.4301147,8.525752
4.8386817,2.4277205,8.511387
4.811148,2.421735,8.554482
4.8255134,2.433706,8.555679
4.8494554,2.4648306,8.568848
4.865018,2.4959552,8.534132
4.8877625,2.4720132,8.535329
4.855441,2.4612393,8.519767
4.844667,2.504335,8.459911
4.8482585,2.5031378,8.471883
4.853047,2.5019407,8.505402
4.8386817,2.456451,8.564059
4.8901567,2.4181437,8.603564
4.892551,2.4229321,8.504205
4.871003,2.4863784,8.535329
4.830302,2.5222914,8.516175
4.8099513,2.5306711,8.577228
4.80636,2.516306,8.584411
4.8614264,2.4720132,8.524555
4.915296,2.4672248,8.500613
4.9057193,2.421735,8.499416
4.8602295,2.4396915,8.525752
4.8255134,2.420538,8.549694
4.8638206,2.4025815,8.549694
4.9081135,2.3870192,8.546103
4.8841715,2.421735,8.526949
4.8159366,2.4779987,8.514978
4.781221,2.516306,8.572439
4.8494554,2.5187001,8.546103
4.832696,2.5187001,8.511387
4.84347,2.5210943,8.469488
4.915296,2.505532,8.483853
4.927267,2.4516625,8.531737
4.8638206,2.433706,8.604761
4.8219223,2.4001873,8.63828
4.8722005,2.4169466,8.500613
4.856638,2.5115175,8.463503
4.831499,2.4971523,8.511387
4.820725,2.4732103,8.474277
4.853047,2.4552538,8.494628
4.911705,2.4528596,8.535329
4.9404354,2.4648306,8.534132
4.9081135,2.4839842,8.511387
4.856638,2.5139117,8.536526
4.8398786,2.4995465,8.554482
4.831499,2.4983494,8.5473
4.859032,2.5019407,8.49343
4.853047,2.504335,8.50181
4.8626237,2.4732103,8.560468
4.8135424,2.4636335,8.531737
4.8626237,2.480393,8.498219
4.9164934,2.4779987,8.437167
4.9404354,2.4756045,8.503007
4.8853683,2.4492683,8.560468
4.8267107,2.432509,8.591593
4.782418,2.457648,8.597578
4.8003745,2.4899697,8.540117
4.867412,2.529474,8.48146
4.882974,2.5342624,8.514978
4.8422728,2.542642,8.511387
4.8638206,2.5115175,8.520964
4.8961425,2.505532,8.503007
4.914099,2.4875755,8.499416
4.8853683,2.4732103,8.543709
4.8482585,2.4839842,8.537724
4.823119,2.4875755,8.532935
4.8722005,2.4744074,8.546103
4.8841715,2.48159,8.48146
4.8638206,2.48159,8.528147
4.841076,2.4971523,8.571242
4.8374844,2.4995465,8.5473
4.855441,2.529474,8.511387
4.8961425,2.5570073,8.555679
4.92607,2.5139117,8.500613
4.9164934,2.456451,8.542512
4.8602295,2.4612393,8.559271
4.8997335,2.552219,8.556877
4.8745947,2.5306711,8.537724
4.8781857,2.4648306,8.495825
4.8961425,2.4660277,8.519767
4.9536033,2.4612393,8.526949
4.9081135,2.408567,8.468291
4.8123455,2.48159,8.408437
4.7141833,2.5342624,8.452729
4.63278,2.542642,8.559271
4.59567,2.5378537,8.623915
4.6375685,2.5689783,8.586804
4.72376,2.5605986,8.580819
4.759673,2.4708161,8.5473
4.759673,2.433706,8.599973
4.7907977,2.5354595,8.623915
4.795586,2.5953147,8.588001
4.844667,2.5570073,8.584411
4.84347,2.4768016,8.607155
4.758476,2.4361002,8.652645
4.7656584,2.4013844,8.620323
4.782418,2.4720132,8.53892
4.8255134,2.4768016,8.623915
4.8123455,2.4887726,8.6299
4.8135424,2.5115175,8.639477
4.8015714,2.516306,8.647857
4.7680526,2.5103204,8.661025
4.736928,2.456451,8.635885
4.735731,2.4372973,8.544906
4.6806645,2.4384944,8.566454
4.6279917,2.3882163,8.583213
4.6279917,2.3989902,8.599973
4.6686935,2.4301147,8.571242
4.7321396,2.4827871,8.564059
4.735731,2.5067291,8.549694
4.697424,2.5677812,8.616732
4.617218,2.5737667,8.655039
4.6375685,2.5019407,8.670602
4.6698904,2.5222914,8.665813
4.7321396,2.480393,8.634688
4.8362875,2.4540567,8.690952
4.88058,2.4600422,8.640674
4.793192,2.480393,8.625112
4.68665,2.4648306,8.602366
4.631583,2.517503,8.605958
4.5681367,2.4995465,8.615535
4.5645456,2.542642,8.596381
4.626795,2.5318682,8.585608
4.644751,2.598906,8.583213
4.6830587,2.6443958,8.708909
4.650737,2.5773582,8.690952
4.6399627,2.566584,8.65025
4.6579194,2.5222914,8.625112
4.6710877,2.4947581,8.550891
4.7141833,2.4959552,8.542512
4.7381253,2.4995465,8.571242
4.735731,2.4528596,8.65025
4.7285485,2.4779987,8.64666
4.710592,2.5115175,8.644265
4.703409,2.5605986,8.589199
4.64116,2.5953147,8.602366
4.606444,2.5713725,8.649054
4.5513773,2.5067291,8.619126
4.590882,2.60968,8.625112
4.721366,2.6862943,8.637083
4.757279,2.6240451,8.639477
4.7309427,2.5761611,8.544906
4.701015,2.5091233,8.542512
4.721366,2.493561,8.577228
4.709395,2.528277,8.65863
4.691438,2.565387,8.6299
4.6686935,2.6013002,8.632295
4.6591167,2.6384103,8.584411
4.6710877,2.5701754,8.619126
4.6375685,2.541445,8.625112
4.6459484,2.493561,8.62152
4.630386,2.4959552,8.593987
4.644751,2.480393,8.602366
4.7081976,2.4899697,8.584411
4.7656584,2.5222914,8.589199
4.772841,2.5510218,8.60117
4.7405195,2.5761611,8.593987
4.6818614,2.554613,8.60117
4.711789,2.5701754,8.602366
4.7261543,2.6396074,8.580819
4.7405195,2.682703,8.525752
4.7165775,2.7521348,8.584411
4.6830587,2.7329812,8.579621
4.6686935,2.6360161,8.578424
4.6926355,2.5725696,8.571242
4.7309427,2.5187001,8.512584
4.757279,2.4636335,8.554482
4.784812,2.469619,8.585608
4.6591167,2.480393,8.67539
4.5561657,2.4504654,8.728063
4.5046906,2.493561,8.726865
4.4939165,2.4289176,8.75799
4.522647,2.4396915,8.781932
4.546589,2.433706,8.792706
4.5022964,2.4624364,8.77834
4.51307,2.4720132,8.719683
4.5513773,2.5354595,8.704121
4.5561657,2.540248,8.683769
4.559757,2.5210943,8.704121
4.596867,2.5127146,8.665813
4.64116,2.4899697,8.659827
4.76087,2.529474,8.627506
4.793192,2.5629928,8.627506
4.808754,2.5929205,8.639477
4.763264,2.5917234,8.627506
4.698621,2.5378537,8.51019
4.6232033,2.5785553,8.49343
4.534618,2.565387,8.631097
4.4915223,2.5713725,8.708909
4.5262384,2.5701754,8.783129
4.5525746,2.553416,8.7292595
4.56694,2.505532,8.626308
4.5561657,2.469619,8.662222
4.6160207,2.5091233,8.608353
4.5920787,2.5270798,8.645462
4.5681367,2.480393,8.699332
4.5621514,2.4863784,8.615535
4.5741224,2.5067291,8.67539
4.644751,2.4827871,8.647857
4.620809,2.4911668,8.644265
4.673482,2.4744074,8.664616
4.6722846,2.5246856,8.672996
4.6112323,2.5103204,8.653842
4.583699,2.5318682,8.652645
4.596867,2.5222914,8.672996
4.6040497,2.516306,8.701726
4.662708,2.5450363,8.725668
4.6950297,2.5713725,8.62152
4.6782703,2.5570073,8.599973
4.5980644,2.542642,8.590396
4.5501804,2.541445,8.640674
4.5513773,2.5187001,8.668207
4.6603136,2.5617957,8.684967
4.748899,2.5127146,8.677784
4.7441106,2.48159,8.566454
4.654328,2.517503,8.588001
4.5741224,2.5570073,8.556877
4.5992613,2.6013002,8.671799
4.68665,2.6264393,8.714894
4.709395,2.6001031,8.694544
4.691438,2.5773582,8.640674
4.6399627,2.5151088,8.671799
4.5872903,2.4660277,8.668207
4.5860934,2.4396915,8.664616
4.614824,2.445677,8.665813
4.619612,2.480393,8.626308
4.661511,2.4863784,8.607155
4.6686935,2.4732103,8.677784
4.6459484,2.4768016,8.683769
4.559757,2.445677,8.662222
4.559757,2.4708161,8.674192
4.571728,2.5234885,8.699332
4.644751,2.5151088,8.64666
4.6351743,2.4756045,8.595184
4.629189,2.5031378,8.6095495
4.6112323,2.4983494,8.653842
4.59567,2.5318682,8.674192
4.6220064,2.517503,8.644265
4.606444,2.5390508,8.598776
4.630386,2.5486276,8.665813
4.571728,2.4863784,8.696938
4.5765166,2.5139117,8.692149
4.6363716,2.5713725,8.687361
4.654328,2.553416,8.628703
4.736928,2.5306711,8.590396
4.7309427,2.554613,8.643068
4.7381253,2.5366566,8.6574335
4.687847,2.516306,8.65863
4.663905,2.4744074,8.664616
4.6244006,2.504335,8.710106
4.6351743,2.4947581,8.707711
4.679467,2.4959552,8.643068
4.691438,2.5187001,8.64666
4.6782703,2.4827871,8.64666
4.665102,2.4708161,8.659827
4.614824,2.456451,8.591593
4.6220064,2.5246856,8.542512
4.629189,2.5366566,8.550891
4.6040497,2.4899697,8.63828
4.5657425,2.4995465,8.7053175
4.570531,2.4887726,8.708909
4.578911,2.5151088,8.641871
4.5621514,2.4708161,8.669404
4.547786,2.445677,8.686164
4.5561657,2.4313118,8.700529
4.571728,2.4791958,8.711303
4.593276,2.5378537,8.678981
4.5980644,2.5306711,8.756793
4.643554,2.5079262,8.847773
4.673482,2.4073699,8.732851
4.7620673,2.3546975,8.64666
4.748899,2.3199813,8.548497
4.7500963,2.3942018,8.4826565
4.6603136,2.5103204,8.604761
4.583699,2.5222914,8.740033
4.5322237,2.492364,8.752005
4.5884876,2.5079262,8.67539
4.663905,2.4720132,8.6299
4.643554,2.457648,8.686164
4.6160207,2.5091233,8.767567
4.56694,2.4887726,8.791509
4.537012,2.505532,8.774749
4.5860934,2.5019407,8.63828
4.656722,2.420538,8.580819
4.6686935,2.4480712,8.63828
4.5860934,2.3654714,8.687361
4.5046906,2.3451207,8.706514
4.5394063,2.2996306,8.692149
4.582502,2.3798366,8.671799
4.643554,2.4612393,8.688558
4.663905,2.4899697,8.674192
4.6459484,2.468422,8.7053175
4.6040497,2.4289176,8.744822
4.64116,2.4361002,8.756793
4.602853,2.4133554,8.746018
4.584896,2.3870192,8.743625
4.559757,2.4265234,8.752005
4.547786,2.4073699,8.699332
4.571728,2.421735,8.674192
4.519056,2.4037786,8.728063
4.5513773,2.3822308,8.692149
4.572925,2.3523033,8.672996
4.6112323,2.3642743,8.698134
4.6136265,2.409764,8.734048
4.581305,2.4049757,8.724471
4.578911,2.4289176,8.7292595
4.5657425,2.4013844,8.716091
4.5765166,2.408567,8.737639
4.578911,2.421735,8.734048
4.583699,2.4468741,8.754398
4.594473,2.4001873,8.718486
4.5633483,2.3702598,8.640674
4.569334,2.3343468,8.674192
4.5645456,2.3307555,8.696938
4.6124296,2.3642743,8.668207
4.5777135,2.3882163,8.711303
4.546589,2.3918076,8.719683
4.5322237,2.396596,8.718486
4.5884876,2.4109612,8.72088
4.619612,2.3786395,8.711303
4.6136265,2.397793,8.732851
4.6375685,2.4121583,8.724471
4.6244006,2.3762453,8.734048
4.5884876,2.3319526,8.755595
4.5633483,2.3331497,8.723274
4.594473,2.3211784,8.742428
4.6100354,2.3403323,8.683769
4.5884876,2.3666685,8.65025
4.5920787,2.4361002,8.711303
4.570531,2.4660277,8.692149
4.584896,2.4420857,8.7125
4.5980644,2.3906105,8.682572
4.5884876,2.3678656,8.711303
4.583699,2.372654,8.706514
4.571728,2.384625,8.740033
4.572925,2.4061728,8.735245
4.6040497,2.4025815,8.710106
4.5884876,2.385822,8.728063
4.6040497,2.3558946,8.730456
4.583699,2.3750482,8.747216
4.593276,2.384625,8.76996
4.560954,2.408567,8.716091
4.5753193,2.3953989,8.637083
4.6004586,2.36188,8.698134
4.596867,2.397793,8.726865
4.584896,2.3666685,8.819042
4.534618,2.360683,8.773552
4.5441947,2.373851,8.77834
4.590882,2.3642743,8.722076
4.617218,2.372654,8.662222
4.5980644,2.4049757,8.663419
4.5920787,2.4181437,8.64666
4.5513773,2.4013844,8.689755
4.5406036,2.4025815,8.707711
4.5262384,2.3690627,8.732851
4.5765166,2.3906105,8.744822
4.581305,2.4492683,8.744822
4.5513773,2.4384944,8.740033
4.581305,2.4301147,8.700529
4.5872903,2.4145525,8.6574335
4.5777135,2.3523033,8.640674
4.559757,2.3451207,8.700529
4.559757,2.3558946,8.752005
4.5860934,2.3906105,8.732851
4.6136265,2.4361002,8.752005
4.614824,2.4277205,8.767567
4.5741224,2.3558946,8.779537
4.547786,2.3307555,8.790312
4.5765166,2.31639,8.7292595
4.6124296,2.372654,8.644265
4.59567,2.4277205,8.662222
4.5860934,2.4624364,8.678981
4.546589,2.4396915,8.689755
4.5441947,2.4265234,8.686164
4.5525746,2.4169466,8.653842
4.557363,2.4408886,8.698134
4.608838,2.4959552,8.726865
4.68665,2.5761611,8.714894
4.6483426,2.5234885,8.689755
4.572925,2.4121583,8.65025
4.4687777,2.3511062,8.627506
4.5358152,2.3199813,8.695741
4.571728,2.3391352,8.742428
4.5777135,2.4073699,8.803479
4.602853,2.4492683,8.752005
4.582502,2.4396915,8.719683
4.570531,2.4049757,8.6813755
4.547786,2.4169466,8.688558
4.546589,2.3894134,8.689755
4.557363,2.4013844,8.747216
4.5860934,2.409764,8.72088
4.581305,2.4384944,8.689755
4.5920787,2.44448,8.732851
4.557363,2.4516625,8.7292595
4.537012,2.408567,8.730456
4.5298295,2.4241292,8.750807
4.5082817,2.4025815,8.773552
4.548983,2.4181437,8.785523
4.548983,2.4540567,8.700529
4.582502,2.4600422,8.651448
4.5418005,2.4301147,8.689755
4.5765166,2.3953989,8.649054
4.570531,2.396596,8.6813755
4.6016555,2.3594859,8.696938
4.6339774,2.3642743,8.707711
4.590882,2.3798366,8.723274
4.560954,2.3666685,8.698134
4.55856,2.4037786,8.775947
4.5394063,2.4265234,8.792706
4.560954,2.505532,8.761581
4.6351743,2.5222914,8.743625
4.6830587,2.4229321,8.684967
4.677073,2.2816741,8.696938
4.6351743,2.3080103,8.678981
4.606444,2.3092074,8.665813
4.569334,2.3391352,8.696938
4.5777135,2.385822,8.714894
4.584896,2.4013844,8.722076
4.584896,2.397793,8.755595
4.5753193,2.3953989,8.740033
4.629189,2.3319526,8.746018
4.578911,2.3139958,8.752005
4.5202527,2.3307555,8.750807
4.5154643,2.3295584,8.74123
4.5046906,2.3666685,8.696938
4.583699,2.3714569,8.713697
4.691438,2.3654714,8.714894
4.7405195,2.2709002,8.674192
4.763264,2.2493525,8.669404
4.734534,2.2960393,8.65025
4.6220064,2.2900538,8.713697
4.55856,2.328361,8.74123
4.56694,2.3247697,8.75799
4.6160207,2.2996306,8.678981
4.6255975,2.292448,8.645462
4.644751,2.2732944,8.664616
4.608838,2.3080103,8.734048
4.606444,2.3319526,8.752005
4.6040497,2.3139958,8.726865
4.583699,2.3211784,8.736442
4.6040497,2.31639,8.680179
4.650737,2.303222,8.742428
4.662708,2.3127987,8.734048
4.6591167,2.268506,8.7053175
4.643554,2.3355439,8.674192
4.6483426,2.327164,8.711303
4.6459484,2.3630772,8.682572
4.6351743,2.3223755,8.700529
